time,ax,ay,az,aT
18.28,0.0459,0.5261,0.2428,0.581
18.28,1.2843,-0.0294,-0.2998,1.319
18.28,1.0276,-0.3312,-0.9008,1.406
18.28,0.5006,-0.3391,0.3479,0.698
18.28,0.2673,-0.6363,0.9352,1.162
18.281,-0.1138,-1.0312,0.7861,1.302
18.281,-0.6447,-1.1531,0.8472,1.569
18.281,-1.2379,-0.7299,1.1831,1.861
18.281,-1.7156,-0.2114,1.3496,2.193
18.281,-1.4743,-0.0708,1.1205,1.853
18.281,-1.3415,0.1534,0.606,1.48
18.282,-1.3718,0.5044,0.1545,1.47
18.282,-1.1441,0.6496,-0.1748,1.327
18.282,-0.9857,0.7448,-0.5133,1.338
18.282,-0.8244,0.821,-0.7058,1.361
18.282,-0.4424,0.7801,-0.7196,1.15
18.282,0.0009,0.6463,-0.646,0.914
18.282,0.3174,0.4935,-0.5021,0.772
18.282,0.5443,0.2979,-0.2712,0.677
18.283,0.6961,0.1501,-0.0225,0.713
18.283,0.7328,-0.0311,0.1513,0.749
18.283,0.6304,-0.1979,0.1667,0.681
18.283,0.5563,-0.3743,0.1672,0.691
18.283,0.3907,-0.5147,0.1099,0.655
18.283,0.1456,-0.5476,0.0305,0.567
18.283,-0.0791,-0.5853,0.0965,0.598
18.283,-0.3747,-0.5392,0.1812,0.681
18.283,-0.646,-0.467,0.2798,0.845
18.283,-0.886,-0.4426,0.3113,1.038
18.284,-0.9995,-0.4731,0.338,1.156
18.284,-1.2423,-0.3435,0.3217,1.328
18.284,-1.4021,-0.2497,0.2626,1.448
18.284,-1.5605,-0.1249,0.1655,1.574
18.284,-1.6697,0.0023,0.0638,1.671
18.284,-1.6201,0.0602,0.0532,1.622
18.284,-1.5,0.0871,0.0787,1.505
18.284,-1.3931,0.1618,0.1354,1.409
18.285,-1.318,0.2532,0.1375,1.349
18.285,-1.1791,0.2633,0.1303,1.215
18.285,-0.9905,0.0917,0.2546,1.027
18.285,-0.9644,0.0184,0.3265,1.018
18.285,-0.938,-0.0024,0.3387,0.997
18.285,-0.9232,-0.0256,0.3415,0.985
18.285,-0.9152,-0.0201,0.3325,0.974
18.285,-0.9858,0.0307,0.2877,1.027
18.285,-1.0825,0.0289,0.2886,1.121
18.286,-1.1576,0.0533,0.2801,1.192
18.286,-1.2305,0.0706,0.2623,1.26
18.286,-1.2919,0.1309,0.2401,1.321
18.286,-1.2486,0.172,0.2444,1.284
18.286,-1.0796,0.1295,0.2084,1.107
18.286,-0.8756,0.0418,0.1629,0.892
18.286,-0.701,-0.0028,0.1655,0.72
18.286,-0.5652,0.053,0.0941,0.575
18.287,-0.3867,0.0587,0.025,0.392
18.287,-0.182,0.0715,0.0373,0.199
18.287,-0.0106,0.1296,-0.0102,0.13
18.287,0.1588,0.147,-0.1318,0.253
18.287,0.2858,0.2001,-0.2031,0.404
18.287,0.39,0.2745,-0.1837,0.511
18.287,0.3925,0.3702,-0.1645,0.564
18.287,0.2911,0.4203,-0.1095,0.523
18.287,0.0738,0.537,-0.0142,0.542
18.287,-0.2356,0.5867,0.155,0.651
18.288,-0.4917,0.5262,0.3051,0.782
18.288,-0.6807,0.3655,0.3935,0.867
18.288,-1.9692,0.6613,0.4826,2.133
18.288,-3.3315,0.8947,1.5167,3.768
18.288,-1.2615,0.0455,1.5289,1.983
18.288,0.0257,-0.8192,0.0804,0.824
18.288,0.4876,-0.7605,-0.284,0.947
18.288,0.0083,-0.3337,-0.5057,0.606
18.288,-0.3411,0.15,-0.1768,0.412
18.289,-1.1557,0.2078,-0.6284,1.332
18.289,-2.0116,0.7196,0.0619,2.137
18.289,-2.0501,0.8629,0.5193,2.284
18.289,-1.5408,0.6835,0.7402,1.841
18.289,-0.9328,0.4712,0.6038,1.207
18.289,-0.8083,0.3355,0.0719,0.878
18.289,-0.7829,0.4937,0.3565,0.992
18.289,0.2676,0.2955,0.1131,0.414
18.29,0.3108,0.0257,-0.3285,0.453
18.29,2.0225,0.1621,-0.6866,2.142
18.29,2.4789,0.1115,-1.4821,2.89
18.29,2.9349,0.2086,-1.7039,3.4
18.29,1.9782,-0.0629,-1.4517,2.455
18.29,0.9242,-0.4061,-0.9172,1.364
18.29,0.222,-0.8183,-0.3055,0.901
18.29,-0.6686,-1.2729,-0.3303,1.475
18.291,-0.8088,-1.1221,0.5958,1.506
18.291,-0.9007,-1.6139,0.2645,1.867
18.291,-0.6942,-1.3401,0.5031,1.591
18.291,-0.5244,-1.2144,0.178,1.335
18.291,-0.295,-0.8138,0.2741,0.908
18.291,0.1422,-0.5138,0.3413,0.633
18.291,0.4649,-0.3574,0.1528,0.606
18.291,0.2943,-0.0865,0.1247,0.331
18.291,-0.2063,0.2057,0.1301,0.319
18.292,-0.6018,0.3805,0.1212,0.722
18.292,-0.7397,0.462,0.1772,0.89
18.292,-0.642,0.5602,0.0735,0.855
18.292,-0.6954,0.6344,-0.0819,0.945
18.292,-0.7607,0.6559,-0.2299,1.03
18.292,-0.9046,0.62,-0.3347,1.147
18.292,-1.0196,0.5507,-0.3941,1.224
18.292,-1.0103,0.4671,-0.463,1.206
18.292,-1.0298,0.3335,-0.5056,1.195
18.293,-1.0759,0.1667,-0.4644,1.184
18.293,-1.051,0.0216,-0.3153,1.097
18.293,-0.8955,0.0058,0.0586,0.897
18.293,-0.6041,-0.0506,0.5043,0.789
18.293,-2.2281,-1.0151,0.31,2.468
18.293,-1.1081,-0.7472,0.0552,1.338
18.293,-0.2645,-0.5033,-0.0049,0.569
18.293,0.016,-0.2166,-0.0336,0.22
18.293,-0.1479,-0.0451,-0.0717,0.17
18.294,-0.4072,-0.0577,-0.1743,0.447
18.294,-0.3848,-0.0845,-0.2313,0.457
18.294,-0.0331,-0.0491,-0.2621,0.269
18.294,0.3733,-0.0161,-0.2381,0.443
18.294,0.6896,0.0264,-0.1431,0.705
18.294,0.8352,0.0614,-0.0274,0.838
18.294,0.8992,0.101,0.0256,0.905
18.294,0.9103,0.1092,0.0018,0.917
18.294,0.8731,0.1027,-0.0341,0.88
18.295,0.835,0.0531,-0.1059,0.843
18.295,0.7718,-0.0062,-0.2302,0.805
18.295,0.6735,-0.056,-0.3279,0.751
18.295,0.5397,-0.0867,-0.3823,0.667
18.295,0.4274,-0.1006,-0.4268,0.612
18.295,0.3387,-0.1072,-0.3944,0.531
18.295,0.2928,-0.0612,-0.3454,0.457
18.295,0.2728,0.0206,-0.2604,0.378
18.295,0.2718,0.1095,-0.2067,0.359
18.296,0.2517,0.1506,-0.0936,0.308
18.296,0.2363,0.1893,0.031,0.304
18.296,0.2761,0.2804,0.1243,0.413
18.296,0.2877,0.4073,0.1625,0.524
18.296,0.2905,0.4956,0.1889,0.605
18.296,0.2199,0.5669,0.1939,0.638
18.296,0.1193,0.5998,0.1728,0.635
18.296,0.1151,0.446,0.0993,0.471
18.296,0.0783,0.4334,0.0784,0.447
18.296,-0.0342,0.5114,0.0861,0.52
18.297,-0.1173,0.5057,0.0579,0.522
18.297,-0.1881,0.4186,0.0227,0.46
18.297,-0.2064,0.3484,0.0115,0.405
18.297,-0.2034,0.2975,0.0103,0.361
18.297,-0.208,0.2203,0.0118,0.303
18.297,-0.1342,0.148,-0.0605,0.209
18.297,-0.0249,0.0878,-0.1396,0.167
18.297,0.0673,0.0397,-0.2111,0.225
18.297,0.0923,-0.0108,-0.218,0.237
18.298,0.1769,-0.097,-0.1602,0.258
18.298,0.2757,-0.1544,-0.0908,0.329
18.298,0.243,-0.2715,-0.0624,0.37
18.298,-0.6119,-0.6465,-0.1825,0.909
18.298,-0.2028,-0.6766,-0.0806,0.711
18.298,0.3698,-0.501,0.0541,0.625
18.298,0.7103,-0.2874,0.1883,0.789
18.298,0.8894,-0.0934,0.3531,0.961
18.298,0.8527,0.1049,0.4145,0.954
18.299,0.6675,0.2022,0.4303,0.819
18.299,0.4743,0.249,0.3935,0.665
18.299,0.201,0.2096,0.2732,0.399
18.299,0.1185,0.2082,0.156,0.286
18.299,-0.016,0.178,0.0603,0.189
18.299,-0.124,0.1861,0.0221,0.225
18.299,-0.6942,0.1179,-0.1096,0.713
18.299,-1.375,-0.3009,-0.081,1.41
18.299,-1.564,-0.5872,-0.2912,1.696
18.299,-1.1275,-0.6815,-0.5985,1.447
18.3,-1.379,-1.0431,-0.9772,1.986
18.3,-1.343,-0.8041,-0.8754,1.793
18.3,1.3228,0.7136,0.2625,1.526
18.3,0.7359,0.554,0.7404,1.182
18.3,-0.6671,-0.3057,0.3414,0.809
18.3,-0.5414,-0.4594,-0.0272,0.711
18.3,-0.2898,-0.5555,-0.215,0.662
18.3,-0.4516,-0.8141,-0.1399,0.941
18.301,-0.2934,-0.7451,0.1388,0.813
18.301,-0.1459,-0.2368,0.2324,0.363
18.301,0.2875,0.0914,0.176,0.349
18.301,0.354,0.2617,0.062,0.445
18.301,0.2936,0.3051,-0.0347,0.425
18.301,0.2978,0.1882,-0.1096,0.369
18.458,0.5052,0.0788,-0.12,0.525
18.458,0.6481,-0.0282,-0.1615,0.668
18.459,0.7124,-0.0778,-0.1913,0.742
18.459,0.7509,-0.1441,-0.2168,0.795
18.459,0.7995,-0.1721,-0.2664,0.86
18.459,0.8318,-0.2049,-0.3309,0.918
18.46,0.8025,-0.2162,-0.3983,0.922
18.46,0.8047,-0.2681,-0.4282,0.95
18.46,0.8504,-0.3439,-0.4542,1.024
18.46,0.813,-0.3431,-0.4906,1.01
18.461,0.7283,-0.3351,-0.4779,0.933
18.461,0.5938,-0.241,-0.4066,0.759
18.461,0.431,-0.0992,-0.3218,0.547
18.462,0.2322,0.1071,-0.1589,0.301
18.462,-0.7055,0.8366,0.3192,1.14
18.462,-1.5486,1.2237,1.2377,2.33
18.463,-0.7189,0.3154,1.252,1.478
18.463,0.1972,-0.417,0.7221,0.857
18.463,0.7256,-0.7373,0.0995,1.039
18.463,0.7671,-0.9258,-0.3276,1.246
18.464,0.5417,-1.0396,-0.4723,1.264
18.465,0.1814,-0.9713,-0.4716,1.095
18.465,-0.0978,-0.7595,-0.3643,0.848
18.465,-0.348,-0.4021,-0.1556,0.554
18.465,-0.471,-0.1192,0.0402,0.488
18.465,-0.5628,0.1109,0.2592,0.629
18.465,-0.571,0.3025,0.4567,0.791
18.466,-0.4598,0.4364,0.633,0.896
18.466,-0.2978,0.4792,0.7671,0.952
18.466,-0.2352,0.4356,0.8184,0.957
18.466,-0.1549,0.3774,0.8303,0.925
18.466,-0.1568,0.3548,0.8,0.889
18.466,-0.1572,0.3486,0.7488,0.841
18.467,-0.1129,0.3995,0.6524,0.773
18.467,0.5591,0.9185,0.725,1.297
18.467,1.7815,1.458,1.4267,2.708
18.467,2.0339,1.2361,2.4402,3.409
18.467,1.465,0.8892,2.6835,3.184
18.468,0.6352,0.4938,2.4838,2.611
18.468,-0.3807,0.0932,1.8176,1.859
18.468,-0.8199,-0.0828,0.7983,1.147
18.468,-0.7899,-0.1272,-0.2366,0.834
18.468,-0.6112,-0.1331,-1.0346,1.209
18.468,-0.3607,-0.1432,-1.4176,1.47
18.469,-0.1385,-0.2912,-1.5336,1.567
18.469,-0.1446,-0.2545,-1.6271,1.653
18.469,-0.1803,-0.2698,-1.495,1.53
18.469,-0.2599,-0.311,-1.2011,1.268
18.469,-0.3381,-0.359,-0.761,0.907
18.469,-0.3552,-0.4544,-0.2359,0.623
18.47,-0.3208,-0.5138,0.1816,0.632
18.47,-0.2204,-0.4511,0.4207,0.655
18.47,-0.0924,-0.3217,0.3629,0.494
18.47,0.0322,-0.1709,0.0965,0.199
18.47,0.1945,-0.0586,-0.2043,0.288
18.47,0.28,-0.0086,-0.4757,0.552
18.471,0.2674,-0.0471,-0.6031,0.661
18.471,0.1594,-0.1094,-0.6118,0.642
18.471,0.159,-0.1715,-0.4808,0.535
18.471,0.2325,-0.1617,-0.2294,0.364
18.471,0.3109,-0.1183,0.0371,0.335
18.471,0.3942,-0.1299,0.2857,0.504
18.471,0.4945,-0.12,0.4763,0.697
18.472,0.5834,-0.115,0.6334,0.869
18.472,0.6085,-0.1078,0.6424,0.891
18.472,0.5436,-0.077,0.5376,0.768
18.472,0.384,-0.0583,0.3978,0.556
18.472,0.2561,-0.0709,0.2469,0.363
18.472,0.1306,-0.1073,0.039,0.174
18.473,0.0865,-0.0959,-0.1041,0.166
18.473,0.0995,-0.1227,-0.2497,0.295
18.473,0.0144,-0.0801,-0.4433,0.451
18.473,-0.1234,-0.0756,-0.6106,0.628
18.473,-0.1755,-0.0831,-0.6395,0.668
18.473,0.128,-0.1931,-0.5064,0.557
18.473,0.1132,-0.1763,-0.4315,0.48
18.474,0.0484,-0.1069,-0.4167,0.433
18.474,-0.0475,-0.1236,-0.4738,0.492
18.474,-0.1172,-0.1856,-0.531,0.575
18.474,-0.1298,-0.2834,-0.5047,0.593
18.474,-0.1162,-0.314,-0.4121,0.531
18.474,-0.1004,-0.3158,-0.2798,0.434
18.475,-0.1299,-0.3151,-0.1313,0.365
18.475,-0.2287,-0.2595,-0.0262,0.347
18.475,-0.3514,-0.2303,-0.0404,0.422
18.475,-0.4457,-0.2273,-0.1162,0.514
18.475,-0.4544,-0.2004,-0.2032,0.537
18.475,-0.392,-0.164,-0.2775,0.507
18.476,-0.2752,-0.1396,-0.3057,0.434
18.476,-0.1754,-0.1199,-0.312,0.377
18.476,-0.1453,-0.0979,-0.2796,0.33
18.476,-0.1368,-0.0592,-0.1466,0.209
18.476,-0.1884,0.0009,-0.0324,0.191
18.476,-0.2428,0.0443,0.0319,0.249
18.476,-0.2619,0.0709,0.0681,0.28
18.477,-0.2124,0.0522,0.0619,0.227
18.477,-0.154,0.0311,0.0061,0.157
18.477,-0.0794,-0.0067,-0.0419,0.09
18.477,0.0282,-0.0037,-0.1394,0.142
18.477,0.1569,-0.1299,0.1247,0.239
18.477,0.8276,0.3438,0.2328,0.926
18.477,0.5795,0.2886,-0.9331,1.136
18.478,0.7079,0.3578,-1.0697,1.332
18.478,0.6003,0.2072,-0.9715,1.161
18.478,0.5436,0.0639,-0.395,0.675
18.478,0.4659,0.0714,-0.4577,0.657
18.478,0.3025,0.0429,-0.2456,0.392
18.478,0.2085,0.036,-0.1214,0.244
18.479,0.1956,0.0338,-0.0823,0.215
18.479,0.1205,0.0267,-0.1424,0.188
18.479,0.0047,0.0387,-0.1967,0.201
18.479,-0.1448,0.0746,-0.219,0.273
18.479,-0.3046,0.0388,-0.2427,0.391
18.479,-0.4057,0.0223,-0.2636,0.484
18.479,-0.3832,0.0204,-0.2509,0.458
18.48,-0.4569,0.0544,-0.1834,0.495
18.48,-0.5073,0.0551,0.041,0.512
18.48,-0.437,0.025,0.3605,0.567
18.48,-0.5401,-0.055,0.4383,0.698
18.48,-0.6802,-0.051,0.49,0.84
18.48,-0.7997,-0.0182,0.6184,1.011
18.481,-0.8532,-0.0092,0.7207,1.117
18.481,-0.7958,0.0001,0.7972,1.126
18.481,-0.6778,0.0287,0.8435,1.082
18.481,-0.5942,0.0669,0.7956,0.995
18.481,-0.4851,0.1577,0.771,0.924
18.481,-0.3601,0.2938,0.7337,0.869
18.482,-0.2594,0.4559,0.6214,0.813
18.482,-0.2255,0.5964,0.5102,0.817
18.482,-0.1169,0.715,0.4329,0.844
18.482,0.0287,0.8262,0.3219,0.887
18.482,0.1618,0.925,0.2937,0.984
18.482,0.345,0.9588,0.2834,1.058
18.483,0.5427,0.9013,0.3101,1.097
18.483,0.6136,0.7574,0.4294,1.065
18.483,0.4956,0.6396,0.4937,0.948
18.483,0.3171,0.4689,0.4797,0.742
18.483,0.1787,0.3148,0.3779,0.523
18.483,0.1131,0.1822,0.3458,0.407
18.483,-0.0353,0.0497,0.3406,0.346
18.484,-0.071,-0.0756,0.2017,0.227
18.484,-0.1042,-0.1839,0.1083,0.238
18.484,-0.1255,-0.2324,0.0869,0.278
18.484,-0.1544,-0.2257,0.0153,0.274
18.484,-0.1312,-0.2404,-0.1134,0.296
18.484,-0.032,-0.2167,-0.2801,0.356
18.485,0.0643,-0.2097,-0.4089,0.464
18.485,0.141,-0.193,-0.5573,0.606
18.485,0.213,-0.1284,-0.6231,0.671
18.485,0.4287,-0.1763,-0.5848,0.746
18.485,0.7213,-0.2123,-0.3489,0.829
18.485,0.9576,-0.2939,-0.0826,1.005
18.485,1.0733,-0.3374,-0.1989,1.143
18.486,0.9658,-0.2379,-0.3441,1.053
18.486,0.37,-0.0048,-0.4468,0.58
18.486,-0.2101,0.0892,-0.4355,0.492
18.486,-0.443,-0.0749,-0.1861,0.486
18.486,-0.4374,-0.3103,0.335,0.632
18.486,-0.3775,-0.2418,0.4927,0.666
18.486,-0.3594,-0.1254,0.4287,0.573
18.486,-0.254,-0.0615,0.3581,0.443
18.487,-0.1685,-0.043,0.2566,0.31
18.487,-0.0859,-0.0148,0.1838,0.203
18.487,-0.0633,0.0182,0.0273,0.071
18.487,0.0619,-0.0014,0.0618,0.088
18.487,0.0272,-0.021,0.0101,0.036
18.487,-0.0815,-0.0407,-0.3548,0.366
18.487,-0.073,-0.0482,-0.2589,0.273
18.487,0.1652,-0.1419,0.0684,0.228
18.488,-0.0001,-0.1257,-0.068,0.143
18.488,-0.2247,-0.0641,-0.2593,0.349
18.488,-0.2127,-0.0312,-0.2241,0.31
18.488,-0.1336,0.0352,-0.2207,0.26
18.488,-0.1597,0.1851,-0.279,0.371
18.488,-0.2575,0.2824,-0.2345,0.448
18.488,-0.3581,0.198,-0.0309,0.41
18.488,-0.4095,0.1665,-0.0223,0.443
18.489,-0.2204,0.1137,-0.1504,0.29
18.489,-0.0555,0.0633,-0.1316,0.156
18.489,-0.1316,-0.0445,-0.0961,0.169
18.489,-0.1885,-0.2072,-0.1002,0.297
18.489,0.0026,-0.1568,-0.0424,0.162
18.489,-0.012,-0.1638,-0.0573,0.174
18.489,-0.0315,-0.1206,-0.0756,0.146
18.489,-0.0966,-0.02,-0.0327,0.104
18.49,-0.0887,-0.1416,-0.0286,0.169
18.49,-0.0202,-0.2914,-0.0721,0.301
18.49,-0.0029,-0.5746,-0.8065,0.99
18.49,0.3149,-0.7068,0.1943,0.798
18.49,1.0347,-0.6167,1.1859,1.69
18.49,0.3508,-0.6373,0.6428,0.971
18.49,0.0271,-0.603,-0.2189,0.642
18.491,0.0742,-0.478,-0.3278,0.584
18.491,0.1147,-0.4895,-0.0815,0.509
18.491,-0.009,-0.4962,-0.0774,0.502
18.491,-0.1375,-0.5627,-0.1907,0.61
18.491,-0.2284,-0.6528,-0.1559,0.709
18.491,-0.2299,-0.6828,-0.0324,0.721
18.491,-0.2234,-0.6814,0.0703,0.721
18.491,-0.2811,-0.67,0.0833,0.731
18.492,-0.2736,-0.7085,0.0833,0.764
18.492,-0.2822,-0.7465,0.0462,0.799
18.492,-0.3062,-0.7628,-0.2051,0.847
18.492,-0.8729,-0.227,-0.1929,0.922
18.492,-1.0649,0.2124,-0.1236,1.093
18.492,0.0483,-0.1762,0.5089,0.541
18.492,0.3364,-0.1085,0.6576,0.747
18.492,0.2919,-0.0055,0.2876,0.41
18.493,0.2934,0.0137,0.0919,0.308
18.493,0.2869,-0.1343,0.1225,0.34
18.493,0.1407,-0.301,0.1543,0.366
18.493,-0.0825,-0.2713,0.1444,0.318
18.493,-0.1839,-0.3491,0.1962,0.441
18.493,-0.326,-0.293,0.114,0.453
18.493,-0.5019,-0.1651,0.1755,0.557
18.493,-0.5903,-0.1925,0.0942,0.628
18.494,-0.5821,-0.1454,0.0448,0.602
18.494,-0.5109,-0.1172,0.075,0.53
18.494,-0.2426,-0.3015,0.1657,0.421
18.494,-0.3674,-0.2153,0.1236,0.443
18.494,-0.5318,-0.1982,0.0587,0.571
18.494,-0.5973,-0.305,-0.0721,0.675
18.495,-0.5431,-0.3418,-0.2401,0.685
18.495,-0.3406,-0.4713,-0.4555,0.739
18.495,-0.1502,-0.6478,-0.4229,0.788
18.495,-0.043,-0.905,-0.1887,0.925
18.495,-0.1141,-1.116,0.0741,1.124
18.495,-0.1361,-1.3025,0.1895,1.323
18.495,-0.2779,-1.4146,0.284,1.469
18.496,-0.3173,-1.3088,0.0274,1.347
18.496,-0.5849,-1.2052,0.3374,1.382
18.496,-0.8516,-1.1467,0.67,1.578
18.496,-1.0417,-1.1089,0.3922,1.571
18.496,-1.2255,-0.9627,0.2261,1.575
18.496,-1.0853,-0.7941,0.4285,1.411
18.496,-1.1588,-0.5721,0.268,1.32
18.496,-1.1041,-0.4305,0.1775,1.198
18.497,-1.1077,-0.2498,0.0229,1.136
18.497,-0.8136,-0.0944,0.0001,0.819
18.497,-0.3676,-0.2057,-0.0918,0.431
18.497,0.1306,-0.1175,-0.0207,0.177
18.497,0.2307,-0.2176,-0.2269,0.39
18.497,-0.0069,-0.3982,-0.7228,0.825
18.497,-0.384,-0.468,-0.8171,1.017
18.497,-0.4539,-0.5416,-0.4364,0.831
18.498,-0.7338,-0.6451,-0.2322,1.004
18.498,-1.018,-0.6971,0.1028,1.238
18.498,-1.2034,-0.9318,1.0084,1.826
18.498,-1.5218,-0.503,0.1374,1.609
18.498,-1.7865,0.0652,0.3566,1.823
18.498,-1.9413,0.4839,0.2964,2.023
18.498,-1.9541,0.718,0.0437,2.082
18.499,-1.7612,0.7466,-0.1512,1.919
18.499,-1.4777,0.5966,-0.4785,1.664
18.499,-1.0776,0.3973,-0.8345,1.42
18.499,-0.5026,0.2682,-0.9542,1.111
18.499,0.084,-0.1477,-0.9041,0.92
18.499,0.6336,-0.5636,-0.8612,1.209
18.499,1.2863,-0.8727,-0.9386,1.816
18.5,1.6613,-0.9564,-0.9512,2.14
18.5,1.8963,-0.9926,-0.9287,2.333
18.5,1.975,-0.8431,-0.9345,2.342
18.5,1.9745,-0.6066,-0.8332,2.227
18.5,1.9932,-0.4127,-0.705,2.154
18.5,1.8947,-0.3331,-0.4687,1.98
18.5,1.8316,0.0624,-0.3663,1.869
18.501,1.8169,0.7702,-0.1899,1.983
18.501,1.7467,1.3781,0.0393,2.225
18.501,1.7131,2.0528,0.2503,2.685
18.501,1.7325,2.6506,0.4535,3.199
18.501,1.7471,3.05,0.5974,3.565
18.501,1.7425,3.4066,0.6801,3.886
18.502,1.7134,3.6251,0.7833,4.085
18.502,1.6548,3.6677,0.7833,4.099
18.502,1.6545,3.5372,0.6853,3.965
18.502,1.6336,2.9732,0.5822,3.442
18.502,1.2596,1.8119,0.7203,2.321
18.502,0.7046,0.856,0.6897,1.306
18.503,0.2948,0.202,0.4352,0.563
18.503,-0.0734,-0.1123,0.0628,0.148
18.503,-0.2853,-0.3767,-0.2869,0.553
18.503,-1.0971,-0.3499,-0.0861,1.155
18.503,-4.8907,-3.8406,14.4823,15.761
18.503,-3.5822,-4.1647,15.1691,16.133
18.504,-0.1361,-5.5852,4.0532,6.902
18.504,2.5566,-8.5554,-4.4337,9.969
18.504,0.6939,-10.9253,-3.5172,11.498
18.505,-2.173,-5.9022,-2.7753,6.875
18.505,-4.7973,1.4062,-2.0152,5.39
18.505,-2.0943,1.0744,1.944,3.053
18.505,2.1184,2.0071,1.9526,3.511
18.505,4.5145,1.1628,-1.8655,5.021
18.506,8.4976,1.3392,-3.6507,9.345
18.506,5.9197,9.4952,-2.045,11.375
18.506,2.2636,3.3443,1.5676,4.332
18.506,1.9847,-0.1165,-4.4311,4.857
18.506,0.6402,-1.4123,-5.2502,5.474
18.507,-1.3503,-0.399,-4.3309,4.554
18.507,-1.5397,1.468,-3.3451,3.964
18.507,-0.7138,3.3009,-2.2779,4.074
18.507,0.1751,4.9298,-1.328,5.109
18.507,0.5956,5.5497,-0.7512,5.632
18.508,0.4566,4.6748,-0.2592,4.704
18.508,0.0001,4.1043,0.0532,4.105
18.508,-0.2572,2.9774,0.0194,2.989
18.508,-0.6374,1.8701,-0.746,2.112
18.508,-0.6076,1.0622,-0.5964,1.361
18.509,-0.7705,1.2033,0.0477,1.43
18.509,-0.178,0.8444,0.6321,1.07
18.509,1.6129,0.7072,-0.8635,1.961
18.509,0.3697,0.0473,-0.1461,0.4
18.509,2.4832,-0.3917,1.2132,2.791
18.509,1.0625,0.5257,0.5959,1.327
18.509,-0.1865,0.866,0.0532,0.887
18.509,0.2882,0.6654,-1.0872,1.307
18.51,1.3421,1.2342,-0.5686,1.91
18.51,-0.2642,2.6444,-0.9796,2.832
18.51,-2.2203,1.1616,-0.1374,2.51
18.51,4.0129,-2.1333,-0.62,4.587
18.51,4.4919,0.2064,-3.5607,5.736
18.511,-3.7673,4.4091,-1.9399,6.115
18.511,-2.2177,1.8884,1.3747,3.221
18.511,-0.1185,0.5275,0.0263,0.541
18.511,1.9619,-0.5434,-1.695,2.649
18.511,3.3686,-1.3804,-2.1549,4.23
18.512,4.2531,-1.4963,-2.3188,5.07
18.512,4.4256,-1.4732,-1.8974,5.036
18.512,4.4127,-1.2464,-1.3103,4.769
18.512,4.1989,-0.9086,-0.5787,4.335
18.512,4.0342,-0.5773,0.1349,4.078
18.513,3.4825,-0.3806,0.7061,3.574
18.513,2.8511,-0.4535,0.9141,3.028
18.513,2.0353,-0.8816,1.3862,2.616
18.513,0.9408,-0.98,1.6586,2.144
18.513,-0.2875,-1.3675,1.9698,2.415
18.513,-1.5958,-1.5199,1.961,2.95
18.514,-2.714,-1.7902,1.8005,3.717
18.514,-3.5804,-1.7592,1.3469,4.21
18.514,-4.2426,-1.7446,0.6192,4.629
18.514,-4.5545,-1.8102,0.0208,4.901
18.515,-4.6654,-1.7384,-0.2076,4.983
18.515,-4.4514,-1.601,-0.2448,4.737
18.515,-4.1137,-1.4318,-0.0583,4.356
18.515,-3.6547,-1.1019,0.3013,3.829
18.515,-3.0097,-0.8509,0.7098,3.207
18.516,-2.3233,-0.6339,0.9698,2.596
18.516,-1.65,-0.3796,1.0361,1.985
18.516,-1.1328,-0.1405,1.1471,1.618
18.516,-0.5771,-0.1251,1.2928,1.421
18.516,-0.1414,0.0893,1.4784,1.488
18.516,0.1443,0.0791,1.583,1.592
18.516,0.2947,0.0166,1.4215,1.452
18.517,0.4296,0.0043,1.0734,1.156
18.517,0.5517,-0.0533,0.646,0.851
18.517,0.6973,-0.2399,0.0857,0.742
18.517,0.8068,-0.2638,-0.4965,0.983
18.517,0.8949,-0.0654,-1.0261,1.363
18.517,1.0289,0.1662,-1.357,1.711
18.517,1.2041,0.4216,-1.5576,2.013
18.518,1.3828,0.7602,-1.6029,2.249
18.518,1.6085,1.0911,-1.5679,2.497
18.518,1.8718,1.3258,-1.3742,2.674
18.518,2.0254,1.4593,-1.1461,2.747
18.518,2.0433,1.4536,-0.9546,2.683
18.518,2.028,1.1177,-0.5593,2.382
18.519,1.8889,0.4661,-0.2579,1.963
18.519,1.5292,0.0055,-0.2467,1.549
18.519,1.073,-0.2022,-0.3697,1.153
18.519,0.5912,-0.3504,-0.3713,0.781
18.519,-0.3258,-0.3554,0.8146,0.947
18.519,-1.3185,-0.2766,3.0411,3.326
18.519,-1.0162,-0.5683,2.6811,2.923
18.52,-0.3663,-0.6612,0.6835,1.019
18.52,-0.3597,-0.4626,-1.043,1.196
18.52,-0.6067,-0.1563,-1.3287,1.469
18.52,-0.5285,0.0281,-1.3172,1.42
18.52,-0.0152,0.5377,-1.2823,1.391
18.52,0.7572,0.8555,-0.029,1.143
18.52,0.1568,0.6184,-0.3032,0.706
18.52,0.1314,0.4845,-1.1427,1.248
18.521,0.6718,0.6258,-0.6671,1.135
18.521,1.0571,0.6328,0.1528,1.241
18.521,1.0802,0.7159,-0.0577,1.297
18.521,0.9806,0.5383,0.448,1.205
18.521,0.8338,0.0671,0.2935,0.886
18.521,0.6561,-0.1811,0.0955,0.687
18.521,0.4386,-0.1185,-0.0051,0.454
18.521,0.1043,-0.001,-0.1772,0.206
18.522,0.1935,-0.2947,-0.1867,0.399
