time,ax,ay,az,aT
0.5860,0.0819,-0.1116,-0.1269,0.188
0.5910,0.1038,-0.1447,-0.2056,0.272
0.6020,0.1141,-0.1795,-0.2318,0.315
0.6020,0.1535,-0.2158,-0.2626,0.373
0.6100,0.1673,-0.2421,-0.2648,0.396
0.6110,0.2058,-0.2988,-0.2408,0.436
0.6160,0.2163,-0.3103,-0.2241,0.440
0.6210,0.2533,-0.3410,-0.2216,0.479
0.6250,0.2904,-0.3846,-0.2060,0.524
0.6300,0.3570,-0.4701,-0.1899,0.620
0.6350,0.4005,-0.5188,-0.2065,0.687
0.6390,0.4183,-0.5837,-0.2224,0.752
0.6440,0.4247,-0.6006,-0.2780,0.786
0.6490,0.4577,-0.6246,-0.3278,0.841
0.6540,0.4789,-0.6320,-0.3550,0.869
0.6590,0.5024,-0.6250,-0.4218,0.906
0.6670,0.5258,-0.6059,-0.4804,0.935
0.6690,0.5109,-0.6128,-0.5549,0.972
0.6730,0.5323,-0.6549,-0.5831,1.026
0.6780,0.5305,-0.6626,-0.5629,1.018
0.6840,0.4580,-0.6263,-0.5611,0.958
0.6880,0.3959,-0.5648,-0.5731,0.897
0.6930,0.3747,-0.5087,-0.5800,0.858
0.7020,0.3059,-0.4554,-0.5222,0.757
0.7030,0.2254,-0.3591,-0.4214,0.598
0.7090,0.1694,-0.2726,-0.3181,0.452
0.7160,0.1258,-0.1648,-0.1981,0.287
0.7170,0.0845,-0.1000,-0.1070,0.169
0.7220,0.0447,-0.0586,-0.0066,0.074
0.7260,0.0035,0.0069,0.1175,0.118
0.7310,-0.0516,0.1234,0.2625,0.295
0.7360,-0.0611,0.2553,0.3757,0.458
0.7410,-0.0828,0.3458,0.3899,0.528
0.7460,-0.1260,0.3954,0.4031,0.579
0.7510,-0.1925,0.4761,0.3816,0.640
0.7550,-0.2509,0.5452,0.3015,0.672
0.7600,-0.3326,0.5290,0.1292,0.638
0.7650,-0.4112,0.4759,-0.0710,0.633
0.7700,-0.4643,0.4054,-0.2034,0.649
0.7750,-0.4975,0.3439,-0.2275,0.646
0.7810,-0.5591,0.3079,-0.1815,0.664
0.7850,-0.6026,0.2731,-0.0557,0.664
0.7900,-0.6948,0.2771,0.1550,0.764
0.7950,-0.6932,0.2644,0.3477,0.819
0.8000,-0.7279,0.2653,0.6184,0.991
0.8040,-0.6978,0.2693,0.8552,1.136
0.8090,-0.7833,0.2828,1.0558,1.345
0.8220,-1.2575,0.3191,0.8098,1.529
0.8230,-1.3104,0.4285,0.3661,1.426
0.8290,-0.4110,0.5660,0.6690,0.968
0.8300,-0.6439,0.7503,0.8236,1.287
0.8410,-1.0360,0.7032,0.8473,1.512
0.8420,-1.0304,0.6182,0.7141,1.398
0.8440,-0.8262,0.6147,0.6177,1.201
0.8500,-0.7075,0.6477,0.4647,1.066
0.8520,-0.6930,0.6385,0.3172,0.994
0.8570,-0.7270,0.5756,0.1704,0.943
0.8630,-0.7225,0.5140,-0.0068,0.887
0.8680,-0.5898,0.4253,0.0007,0.727
0.8720,-0.5114,0.3213,0.4292,0.741
0.8780,-0.5874,0.2182,0.6236,0.884
0.8830,-0.5427,0.0987,0.7231,0.909
0.8880,-0.4778,-0.0278,0.7659,0.903
0.8930,-0.4261,-0.1158,0.7402,0.862
0.9020,-0.3852,-0.1959,0.6627,0.791
0.9020,-0.3983,-0.2368,0.6025,0.760
0.9070,-0.4507,-0.2189,0.5595,0.751
0.9110,-0.4445,-0.1682,0.5025,0.692
0.9280,-0.3414,-0.0987,0.3595,0.506
0.9280,-0.2488,-0.0242,0.1927,0.316
0.9290,-0.2110,-0.0158,0.0402,0.215
0.9330,-0.1769,0.0009,-0.1581,0.237
0.9400,-0.1310,-0.0358,-0.3040,0.333
0.9410,-0.0845,-0.1233,-0.3094,0.344
0.9450,-0.0298,-0.2160,-0.2197,0.310
0.9520,-0.0487,-0.2713,-0.0518,0.280
0.9560,-0.0871,-0.2899,0.1038,0.320
0.9620,-0.0767,-0.2603,0.2470,0.367
0.9660,-0.1067,-0.1973,0.3352,0.403
0.9700,-0.1677,-0.1156,0.3469,0.402
0.9780,-0.1353,-0.0702,0.2345,0.280
0.9800,-0.0878,-0.0751,0.0889,0.146
0.9860,-0.0919,-0.0869,0.0605,0.140
0.9890,-0.1096,-0.0601,0.1252,0.177
0.9940,-0.1346,-0.0305,0.1490,0.203
1.0010,-0.1199,0.0258,0.2395,0.269
1.0050,-0.0947,0.0918,0.3392,0.364
1.0090,-0.0997,0.1673,0.4101,0.454
1.0420,-0.1373,0.2304,0.4858,0.555
1.0470,-0.1645,0.3310,0.5209,0.639
1.0470,-0.1625,0.4070,0.5106,0.673
1.0480,-0.1176,0.4632,0.4599,0.663
1.0480,-0.1469,0.4902,0.3759,0.635
1.0490,-0.1256,0.4666,0.2465,0.542
1.0490,-0.0842,0.4741,0.1197,0.496
1.0730,-0.0030,0.4649,-0.0046,0.465
1.0750,0.0461,0.4490,-0.1195,0.467
1.0750,0.0924,0.4457,-0.1484,0.479
1.0750,0.0146,0.5552,-0.3854,0.676
1.0750,0.2250,0.4978,-0.2088,0.585
1.0760,0.2088,0.4791,-0.0612,0.526
1.0780,0.5131,0.2305,0.1462,0.581
1.0830,-0.1408,0.3279,0.3536,0.502
1.0850,-0.0594,0.2533,0.8580,0.897
1.0900,0.0521,0.1633,0.7418,0.761
1.0950,0.1397,0.0201,0.8325,0.844
1.1040,0.1125,-0.0831,0.9148,0.925
1.1040,0.0288,-0.1538,0.8169,0.832
1.1090,0.0417,-0.2515,0.6703,0.717
1.1140,0.0343,-0.3251,0.4366,0.545
1.1190,-0.1572,-0.2448,-0.1403,0.323
1.1240,-0.1692,-0.2028,-0.6135,0.668
1.1290,-0.1027,-0.1478,-0.9621,0.979
1.1340,-0.1163,-0.1217,-1.1366,1.149
1.1390,-0.2045,-0.0949,-1.0945,1.117
1.1440,-0.2632,-0.0866,-0.8888,0.931
1.1500,-0.2842,-0.0897,-0.6367,0.703
1.1530,-0.2642,-0.1044,-0.3503,0.451
1.1570,-0.2936,-0.1527,0.0878,0.342
1.1630,-0.3391,-0.1851,0.5295,0.655
1.1670,-0.3097,-0.1307,0.7789,0.848
1.1720,-0.2407,-0.0762,0.8796,0.915
1.1770,-0.1924,-0.0359,0.9250,0.945
1.1820,-0.1646,-0.0268,0.9081,0.923
1.1870,-0.1784,-0.0036,0.8720,0.890
1.1910,-0.1232,-0.0310,0.8026,0.813
1.1990,-0.1150,-0.0471,0.7479,0.758
1.2010,-0.0928,-0.0208,0.6865,0.693
1.2060,-0.1172,0.0285,0.5707,0.583
1.2110,-0.1186,0.1031,0.3838,0.415
1.2160,-0.2365,0.3347,-0.0701,0.416
1.2210,-0.1502,0.4730,-0.4708,0.684
1.2250,0.1046,0.4497,-0.0828,0.469
1.2310,-0.1034,0.4700,-0.0873,0.489
1.2360,-0.2857,0.5101,-0.3503,0.682
1.2400,-0.2429,0.4533,-0.4986,0.716
1.2450,-0.2350,0.4002,-0.6067,0.764
1.2500,-0.2995,0.3391,-0.7106,0.842
1.2550,-0.4043,0.2653,-0.7769,0.915
1.2600,-0.4531,0.1954,-0.7506,0.898
1.2670,-0.4101,0.1724,-0.8469,0.957
1.2700,-0.4021,0.1723,-1.0561,1.143
1.2740,-0.4188,0.1812,-1.2396,1.321
1.2800,-0.4024,0.1968,-1.2995,1.375
1.2860,-0.3503,0.1976,-1.2526,1.316
1.2890,-0.2654,0.1854,-1.0820,1.129
1.2940,-0.1960,0.1433,-0.7876,0.824
1.3080,-0.1728,0.0753,-0.4218,0.462
1.3090,-0.2391,0.0285,-0.1348,0.276
1.3090,-0.2945,0.0167,-0.0101,0.295
1.3270,-0.3067,0.0588,-0.0210,0.313
1.3280,-0.2984,0.1166,-0.2513,0.407
1.3280,-0.3196,0.1618,-0.6267,0.722
1.3290,-0.2807,0.1306,-0.8964,0.948
1.3360,-0.2785,0.0882,-1.1015,1.140
1.3390,-0.2533,0.0230,-1.0103,1.042
1.3470,-0.1660,-0.0511,-0.7664,0.786
1.3470,-0.0671,-0.1084,-0.4821,0.499
1.3520,0.0290,-0.1924,-0.2599,0.325
1.3580,0.0404,-0.3583,-0.1929,0.409
1.3620,0.0367,-0.5273,-0.1231,0.543
1.3670,-0.0064,-0.7044,0.0905,0.710
1.3710,-0.0708,-0.8635,0.3211,0.924
1.3760,-0.0879,-0.9883,0.4660,1.096
1.3820,-0.0582,-0.9714,0.5062,1.097
1.3860,-0.0482,-0.8488,0.4490,0.961
1.3900,0.0265,-0.6988,0.3802,0.796
1.3950,0.0736,-0.5256,0.3140,0.617
1.4010,0.1197,-0.3237,0.4175,0.542
1.4060,0.1980,-0.1238,0.6925,0.731
1.4090,0.1741,0.0430,0.9046,0.922
1.4230,0.0872,0.0692,0.8940,0.901
1.4240,0.0911,-0.0211,0.7420,0.748
1.4240,0.1247,-0.0334,0.4679,0.485
1.4300,-0.0603,0.0806,0.2077,0.231
1.4410,-0.1018,0.1616,0.0757,0.205
1.4420,-0.0589,0.2580,-0.0077,0.265
1.4440,-0.0151,0.3246,0.0436,0.328
1.4520,-0.0291,0.4231,0.1723,0.458
1.4540,-0.0527,0.5678,0.2685,0.630
1.4590,-0.0286,0.6913,0.3061,0.757
1.4640,-0.0166,0.7551,0.3427,0.829
1.4680,-0.0802,0.7612,0.4287,0.877
1.4740,-0.1211,0.7370,0.5337,0.918
1.4770,-0.1733,0.7226,0.5526,0.926
1.4850,-0.1988,0.6356,0.4598,0.809
1.4880,-0.1803,0.4707,0.2125,0.547
1.4970,-0.2146,0.3564,0.0791,0.423
1.4970,-0.0769,0.2880,0.0903,0.311
1.5030,-0.0383,0.2362,0.0766,0.251
1.5070,0.0103,0.2725,-0.0674,0.281
1.5110,0.1443,0.3033,-0.1336,0.361
1.5160,0.1724,0.2471,-0.0168,0.302
1.5220,0.1998,0.1393,0.2184,0.327
1.5260,0.2880,0.1608,0.4549,0.562
1.5310,0.3781,0.2109,0.4823,0.648
1.5370,0.4125,0.1415,0.1717,0.469
1.5400,0.3729,-0.1301,-0.3667,0.539
1.5450,0.3208,-0.4492,-0.8702,1.030
1.5500,0.2411,-0.6464,-1.2556,1.433
1.5550,0.1471,-0.7730,-1.3777,1.587
1.5600,0.0436,-0.8185,-1.2635,1.506
1.5660,-0.0751,-0.7084,-0.9901,1.220
1.5690,-0.1720,-0.5241,-0.6511,0.853
1.5740,-0.2167,-0.3018,-0.3708,0.525
1.5790,-0.2582,-0.0850,-0.1588,0.315
1.5840,-0.2730,0.1309,-0.0029,0.303
1.5890,-0.2882,0.3217,0.1136,0.447
1.5930,-0.2873,0.4538,0.1598,0.560
1.6000,-0.3063,0.5418,0.1834,0.649
1.6040,-0.3448,0.5475,0.1391,0.662
1.6080,-0.3615,0.5140,0.1180,0.639
1.6140,-0.3913,0.4743,0.1346,0.629
1.6180,-0.3908,0.4715,0.1436,0.629
1.6230,-0.3836,0.4765,0.1284,0.625
1.6270,-0.3670,0.5247,0.0820,0.645
1.6330,-0.3456,0.6180,0.0884,0.714
1.6370,-0.2549,0.7658,0.0615,0.809
1.6420,-0.1690,0.8956,0.0207,0.912
1.6470,-0.0473,1.0142,0.0475,1.016
1.6520,0.0791,1.1303,0.1086,1.138
1.6570,0.1670,1.2506,0.2327,1.283
1.6610,0.2110,1.3431,0.3580,1.406
1.6660,0.2683,1.3906,0.5252,1.510
1.6710,0.2548,1.4116,0.7033,1.598
1.6760,0.2415,1.3651,0.8853,1.645
1.6810,0.2633,1.2819,1.1500,1.742
1.6860,0.1656,1.1451,1.5284,1.917
1.6910,0.4409,0.8806,1.9580,2.192
1.6950,0.2789,0.6384,2.2859,2.390
1.7010,0.3138,0.3592,2.6077,2.651
1.7050,0.3261,0.1195,2.8947,2.915
1.7100,0.3702,-0.0945,2.8961,2.921
1.7190,0.4018,-0.2697,2.5716,2.617
1.7200,0.3777,-0.3591,2.0771,2.141
1.7250,0.2650,-0.3609,1.4219,1.491
1.7300,0.1490,-0.2968,0.5462,0.639
1.7340,-0.0304,-0.1163,-0.4194,0.436
1.7390,-1.0646,0.8084,-4.1735,4.382
1.7440,-0.1479,0.9341,-6.1027,6.176
1.7490,-1.0791,1.3386,-5.7099,5.963
1.7540,-1.6880,1.7830,-6.2920,6.754
1.7580,-0.3021,1.5144,-5.2001,5.425
1.7640,-0.8870,1.5135,-4.2299,4.579
1.7680,-1.4066,1.4159,-3.1000,3.687
1.7730,-1.4399,1.2514,-1.9573,2.733
1.7780,-1.2352,1.0963,-0.9871,1.924
1.7830,-1.1346,0.9379,-0.3338,1.509
1.7870,-1.1457,0.8123,0.1662,1.414
1.7920,-1.2401,0.7032,0.3748,1.474
1.8020,-1.2269,0.6487,0.3473,1.431
1.8020,-1.1532,0.6027,0.1844,1.314
1.8070,-1.1033,0.5705,-0.1662,1.253
1.8120,-1.0848,0.5669,-0.6210,1.372
1.8170,-1.0430,0.6075,-1.2040,1.705
1.8210,-0.9787,0.6822,-1.7460,2.115
1.8260,-0.8924,0.8210,-2.2954,2.596
1.8320,-0.7940,0.9727,-2.7807,3.051
1.8380,-0.6120,1.0379,-3.0924,3.319
1.8410,-0.3270,0.9245,-3.1734,3.321
1.8460,-0.0481,0.6822,-3.0569,3.133
1.8530,0.1411,0.3983,-2.8358,2.867
1.8550,0.3130,0.0877,-2.5022,2.523
1.8600,0.4359,-0.1932,-2.1131,2.166
1.8660,0.4522,-0.4490,-1.6727,1.790
1.8730,0.4925,-0.6836,-1.2644,1.519
1.8750,0.5645,-0.8817,-0.9286,1.399
1.8800,0.5893,-0.9981,-0.7300,1.370
1.8850,0.6183,-1.0690,-0.6638,1.402
1.8900,0.6327,-1.0775,-0.6032,1.387
1.8940,0.6452,-1.0137,-0.5867,1.337
1.9010,0.6384,-0.9055,-0.7171,1.320
1.9040,0.5899,-0.8143,-0.9084,1.355
1.9090,0.5084,-0.7512,-1.0505,1.388
1.9140,0.4158,-0.7035,-1.0387,1.322
1.9250,0.3416,-0.7206,-0.8779,1.186
1.9250,0.2449,-0.7667,-0.6233,1.018
1.9280,0.1543,-0.8326,-0.3823,0.929
1.9340,0.0519,-0.8708,-0.2481,0.907
1.9380,-0.0160,-0.8960,-0.1993,0.918
1.9440,-0.1883,-0.9534,-0.2715,1.009
1.9500,-0.4153,-0.9791,-0.4765,1.165
1.9520,-0.5146,-1.0303,-0.6778,1.336
1.9580,-0.4088,-1.0516,-0.8061,1.387
1.9620,-0.0528,-1.0067,-0.7776,1.273
1.9670,0.0222,-0.9240,-0.5948,1.099
1.9720,-0.0656,-0.9064,-0.3586,0.977
1.9770,-0.0743,-0.9932,0.0481,0.997
1.9820,-0.0214,-1.1733,0.4626,1.261
1.9860,0.0547,-1.3497,0.8370,1.589
1.9910,0.1043,-1.4562,1.0755,1.813
1.9960,0.0784,-1.5074,1.1037,1.870
2.0010,-0.0346,-1.5588,0.8766,1.789
2.0070,-0.2664,-1.6125,0.3590,1.673
2.0100,-0.5211,-1.7066,-0.2881,1.807
2.0210,-0.5201,-1.8638,-0.8131,2.099
2.0210,-0.3063,-1.9112,-1.0523,2.203
2.0260,-0.3679,-1.6852,-1.1302,2.062
2.0300,-0.5887,-1.2474,-1.0472,1.732
2.0360,-0.8431,-0.8105,-0.8068,1.421
2.0400,-0.9065,-0.5715,-0.3522,1.128
2.0450,-0.7447,-0.5407,0.2678,0.958
2.0490,-0.4365,-1.0703,0.7852,1.397
2.0550,-0.9251,-1.8273,1.5571,2.573
2.0590,-1.3924,-3.1144,2.5654,4.268
2.0670,-1.8631,-3.1005,2.5723,4.439
2.1440,-1.6948,-2.4710,2.6087,3.973
2.1450,-0.7615,-2.2902,3.0250,3.870
2.1450,-0.4328,-2.0255,2.8094,3.490
2.1450,-0.4785,-1.6547,2.0396,2.670
2.1450,-0.4194,-1.1956,1.2633,1.789
2.1460,-0.1725,-0.6479,0.5120,0.844
2.1460,-0.0559,-0.0786,-0.1802,0.204
2.1460,-0.1483,0.2825,-0.6090,0.687
2.1460,-0.3096,0.4828,-0.7360,0.933
2.1460,-0.3485,0.5569,-0.5920,0.884
2.1460,-0.3130,0.5607,-0.1958,0.671
2.1460,-0.3930,0.5281,0.3739,0.757
2.1460,-0.4965,0.4955,0.9202,1.157
2.1470,-0.4435,0.4540,1.3682,1.508
2.1470,-0.3899,0.4598,1.6337,1.741
2.1470,-0.2884,0.4493,1.6024,1.689
2.1470,-0.6985,0.4248,1.3727,1.598
2.1530,-0.4555,0.3872,1.2290,1.367
2.1560,-0.1902,0.6660,1.2378,1.418
2.1600,-0.1376,1.0834,1.2314,1.646
2.1690,0.0481,1.3234,0.8355,1.566
2.1700,0.2557,2.0036,0.2963,2.041
2.1750,0.3947,2.9456,-0.0987,2.974
2.1800,0.3818,3.1444,-0.0537,3.168
2.1870,0.5633,2.9566,0.3996,3.036
2.1900,1.3459,2.5783,0.8157,3.021
2.1950,0.3956,1.7224,0.9208,1.993
2.2000,-0.2790,0.4933,1.0574,1.200
2.2040,-0.4501,-0.5134,1.2200,1.398
2.2090,-0.5955,-0.5753,1.3921,1.620
2.2150,-0.4162,-0.3233,1.7623,1.839
2.2330,-0.1854,0.0150,1.9500,1.959
2.2330,-0.9119,0.1561,1.6598,1.900
2.2330,-3.0026,-1.0414,1.1757,3.389
2.2370,-0.9100,0.0364,1.8244,2.039
2.2390,-0.1260,0.2682,2.7280,2.744
2.2430,-0.1081,0.8974,3.0610,3.192
2.2500,-0.2949,1.6948,2.5473,3.074
2.2550,-0.2573,2.0059,2.0375,2.871
2.2580,0.1637,1.6676,1.7776,2.443
2.2630,0.4936,0.4503,1.5279,1.668
2.2670,0.8231,-1.0161,1.3206,1.858
2.2720,1.1238,-0.9070,1.0807,1.804
2.2770,0.7575,-0.4863,0.8518,1.239
2.2820,0.3410,-0.0718,0.8188,0.890
2.2870,0.2178,0.1453,0.6566,0.707
2.2920,-0.0536,0.3970,0.7066,0.812
2.2960,-0.4356,0.6556,0.9724,1.251
2.3010,-0.8683,0.9172,1.4474,1.921
2.3060,-1.2075,1.0807,1.8199,2.437
2.3120,-1.3559,1.2755,2.0962,2.803
2.3170,-1.3357,1.3797,2.1166,2.858
2.3210,-1.1150,1.2568,2.1010,2.690
2.3260,-0.7935,0.8495,2.1931,2.482
2.3310,-0.5351,0.3839,2.3349,2.426
2.3360,-0.2843,0.1208,2.3186,2.339
2.3400,0.0120,0.0183,2.2342,2.234
2.3450,0.2346,0.0322,2.1817,2.195
2.3500,0.4370,-0.1494,2.1568,2.206
2.3550,0.6162,-0.7853,1.9772,2.215
2.3600,0.5031,-1.4439,1.6609,2.257
2.3650,0.2361,-1.7109,1.0966,2.046
2.3700,0.1560,-1.6552,0.4519,1.723
2.3740,0.4248,-1.4026,0.0399,1.466
2.3790,0.9563,-1.1701,-0.1317,1.517
2.3830,1.5879,-1.1360,-0.1321,1.957
2.3880,1.7639,-1.2080,-0.1294,2.142
2.3930,1.5656,-1.0895,-0.1585,1.914
2.3990,1.5930,-0.8634,-0.0635,1.813
2.4030,1.7181,-0.5304,0.2313,1.813
2.4080,1.7469,-0.4325,0.6136,1.901
2.4130,1.4996,-0.5102,0.9573,1.851
2.4180,0.8934,-0.6637,1.2455,1.670
2.4230,0.2568,-0.7975,1.5888,1.796
2.4270,-0.1547,-0.7366,1.7914,1.943
2.4320,-0.2931,-0.5118,1.7652,1.861
2.4370,-0.1630,-0.5111,1.4967,1.590
2.4420,0.0666,-0.8461,0.9936,1.307
2.4470,0.3481,-1.1044,0.3448,1.208
2.4510,0.7505,-1.1410,-0.1121,1.370
2.4560,1.1652,-0.9605,-0.3038,1.540
2.4610,1.4607,-0.7563,-0.2801,1.669
2.4660,1.5391,-0.7690,-0.0869,1.723
2.4710,1.4886,-0.8176,0.0157,1.698
2.4760,1.3276,-0.8744,-0.0786,1.592
2.4800,1.2139,-0.7944,-0.2443,1.471
2.4850,1.2383,-0.5235,-0.3890,1.400
2.4900,1.2798,-0.2600,-0.5126,1.403
2.4950,1.2912,-0.1329,-0.5789,1.421
2.5000,1.2897,-0.0299,-0.5471,1.401
2.5050,1.2627,0.0568,-0.5028,1.360
2.5100,1.2054,0.0835,-0.4689,1.296
2.5150,1.4823,-0.1050,-0.2031,1.500
2.5190,1.7029,-0.2028,0.4544,1.774
2.5240,1.4683,-0.0935,0.4365,1.535
2.5290,1.4221,0.0590,0.4159,1.483
2.5340,1.4677,0.1763,0.2878,1.506
2.5390,1.4388,0.1420,0.0781,1.448
2.5440,1.1424,-0.0695,-0.0805,1.147
2.5480,0.7445,-0.2816,-0.2608,0.838
2.5530,0.3994,-0.4247,-0.5528,0.803
2.5590,0.3265,-0.5560,-0.8885,1.098
2.5640,0.4480,-0.6245,-1.1997,1.425
2.5680,0.6511,-0.6703,-1.3482,1.640
2.5730,0.5057,-0.5733,-1.2284,1.447
2.5770,-0.4224,-0.3316,-0.5461,0.766
2.5830,-1.0613,-0.0393,-0.1904,1.079
2.5910,-1.6071,0.1872,-0.0345,1.618
2.5920,-2.0466,0.4545,0.1370,2.101
2.5970,-2.2590,0.7857,0.3066,2.411
2.6030,-2.3645,0.9891,0.5013,2.612
2.6070,-2.6025,1.0482,0.7685,2.909
2.6120,-2.8176,1.1210,1.0529,3.210
2.6160,-2.8232,1.0523,1.3706,3.310
