time,ax,ay,az,aT
13.591,-0.0456,-0.1102,-0.2609,0.287
13.6,0.0646,-0.2535,-0.0155,0.262
13.603,-0.0764,-0.3009,0.05,0.314
13.606,-0.2053,-0.2431,-0.0784,0.328
13.612,-0.1886,-0.1328,-0.1539,0.277
13.616,-0.1434,-0.0632,-0.1862,0.243
13.622,-0.1725,0.0325,-0.1373,0.223
13.625,-0.2995,0.1281,-0.0596,0.331
13.63,-0.3713,0.2332,0.0346,0.44
13.636,-0.3881,0.2975,0.0788,0.495
13.64,-0.412,0.2733,0.1135,0.507
13.646,-0.3902,0.1988,0.0863,0.446
13.652,-0.3659,0.1173,0.0379,0.386
13.656,-0.4275,0.0119,-0.0148,0.428
13.659,-0.4817,-0.0528,-0.0791,0.491
13.665,-0.4763,-0.0888,-0.1453,0.506
13.671,-0.4279,-0.0483,-0.161,0.46
13.674,-0.3798,0.04,-0.1142,0.399
13.679,-0.3151,0.097,-0.0767,0.339
13.687,-0.265,0.1349,-0.0391,0.3
13.689,-0.2889,0.1296,-0.0252,0.318
13.694,-0.2795,0.1363,-0.0374,0.313
13.7,-0.3036,0.0928,-0.073,0.326
13.704,-0.325,0.0707,-0.1227,0.355
13.708,-0.2984,0.0439,-0.1985,0.361
13.714,-0.298,-0.0044,-0.2432,0.385
13.718,-0.3022,-0.0239,-0.2857,0.417
13.723,-0.2896,-0.0481,-0.345,0.453
13.727,-0.3271,-0.0819,-0.3781,0.507
13.735,-0.4172,-0.075,-0.3994,0.582
13.736,-0.5095,-0.025,-0.3875,0.641
13.741,-0.537,0.0822,-0.3232,0.632
13.747,-0.4566,0.2037,-0.2688,0.568
13.752,-0.3568,0.3131,-0.1835,0.509
13.756,-0.2566,0.3601,-0.101,0.454
13.769,-0.2799,0.3187,-0.088,0.433
13.77,-0.3623,0.2103,-0.1132,0.434
13.778,-0.4727,0.1092,-0.1481,0.507
13.778,-0.5349,0.0417,-0.1807,0.566
13.782,-0.5707,-0.0472,-0.1635,0.596
13.785,-0.6327,-0.1574,-0.1346,0.666
13.79,-0.7353,-0.2938,-0.0942,0.797
13.795,-0.8094,-0.4037,-0.1256,0.913
13.801,-0.7931,-0.5015,-0.1974,0.959
13.805,-0.8013,-0.5585,-0.2355,1.005
13.81,-0.8077,-0.5724,-0.2852,1.03
13.814,-0.6908,-0.493,-0.3298,0.911
13.819,-0.5151,-0.3778,-0.3597,0.733
13.824,-0.2901,-0.1768,-0.3606,0.495
13.828,-0.1446,-0.0166,-0.3205,0.352
13.838,-0.1523,0.1051,-0.2635,0.322
13.839,-0.086,0.1716,-0.254,0.318
13.843,-0.0436,0.2285,-0.2587,0.348
13.849,0.1138,0.1945,-0.2489,0.336
13.853,-0.0104,0.268,-0.294,0.398
13.859,0.1482,0.2745,-0.3825,0.494
13.864,0.0873,0.2667,-0.3304,0.433
13.869,0.0697,0.1131,-0.1762,0.221
13.873,0.0047,-0.0234,-0.0374,0.044
13.878,-0.0577,-0.1359,0.0455,0.154
13.882,0.0689,-0.0951,0.0988,0.153
13.887,0.236,0.0746,0.1515,0.29
13.894,0.241,0.1223,0.2662,0.379
13.898,0.1248,0.0766,0.2974,0.332
13.901,-0.0244,0.0094,0.2977,0.299
13.908,-0.1375,-0.0075,0.2578,0.292
13.911,-0.2532,0.0113,0.2014,0.324
13.919,-0.4049,0.047,0.1381,0.43
13.92,-0.4779,0.0706,0.0369,0.484
13.926,-0.532,0.1324,-0.033,0.549
13.931,-0.5098,0.1823,-0.0839,0.548
13.936,-0.4212,0.1867,-0.0799,0.468
13.94,-0.4023,0.1553,-0.119,0.447
13.945,-0.4268,0.0499,-0.1797,0.466
13.951,-0.3968,-0.0242,-0.1614,0.429
13.955,-0.3459,-0.0935,-0.1906,0.406
13.959,-0.3241,-0.1268,-0.2364,0.421
13.97,-0.3001,-0.1338,-0.3251,0.462
13.97,-0.3049,-0.0882,-0.4019,0.512
13.974,-0.3908,-0.1047,-0.4505,0.606
13.979,-0.5008,-0.2,-0.3225,0.628
13.984,-0.406,-0.202,-0.2567,0.521
13.989,-0.2997,-0.1346,-0.2219,0.396
13.994,-0.2487,-0.084,-0.1965,0.328
14.001,-0.2505,-0.0909,-0.195,0.33
14.003,-0.2617,-0.1145,-0.1625,0.329
14.008,-0.2611,-0.1428,-0.1062,0.316
14.013,-0.2079,-0.1376,-0.0163,0.25
14.018,-0.1714,-0.0966,-0.01,0.197
14.023,-0.2322,-0.0485,-0.0826,0.251
14.028,-0.55,-0.0866,0.0024,0.557
14.033,-0.5834,-0.1199,0.0542,0.598
14.038,-0.4502,-0.048,-0.0176,0.453
14.042,-0.4081,0.0453,-0.153,0.438
14.049,-0.3852,0.1289,-0.2546,0.479
14.052,-0.3908,0.1622,-0.3705,0.562
14.06,-0.3512,0.2074,-0.4556,0.611
14.064,-0.3095,0.2264,-0.5197,0.646
14.067,-0.2655,0.2311,-0.4986,0.61
14.071,-0.2312,0.2694,-0.4764,0.594
14.076,-0.4162,0.2599,-0.3144,0.583
14.083,-0.5513,0.1764,0.0095,0.579
14.086,-0.3582,0.1982,0.1472,0.435
14.09,-0.1783,0.287,0.1473,0.369
14.095,-0.2259,0.3229,-0.0307,0.395
14.102,-0.3499,0.2488,-0.2435,0.494
14.106,-0.4212,0.115,-0.4243,0.609
14.11,-0.5043,-0.0138,-0.4995,0.71
14.118,-0.5825,-0.1258,-0.5101,0.784
14.12,-0.6321,-0.209,-0.5278,0.85
14.124,-0.684,-0.3039,-0.5075,0.904
14.131,-0.6399,-0.308,-0.5806,0.917
14.136,-0.9291,-0.4339,-0.4895,1.136
14.139,-0.9337,-0.6075,-0.2,1.132
14.144,-0.6044,-0.6303,-0.1012,0.879
14.149,-0.3041,-0.56,-0.1357,0.652
14.153,-0.2658,-0.497,-0.0769,0.569
14.158,-0.3342,-0.4127,-0.083,0.537
14.164,-0.3038,-0.2735,-0.2282,0.468
14.168,-0.2559,-0.144,-0.2665,0.397
14.173,-0.1957,-0.0195,-0.1572,0.252
14.178,-0.2435,0.1241,-0.0318,0.275
14.183,-0.213,0.2221,0.0934,0.322
14.195,-0.1118,0.2748,0.1563,0.335
14.196,0.0479,0.3035,0.2217,0.379
14.198,0.1449,0.3752,0.1413,0.426
14.202,0.2011,0.4302,0.1327,0.493
14.207,0.1523,0.442,0.191,0.505
14.212,0.1445,0.461,0.2854,0.561
14.217,0.125,0.4655,0.3848,0.617
14.221,0.1633,0.4795,0.4084,0.651
14.227,0.1806,0.4742,0.3251,0.603
14.233,0.1867,0.3852,0.2331,0.487
14.236,0.0957,0.3248,0.192,0.389
14.242,0.0341,0.3002,0.1208,0.325
14.246,0.0355,0.2707,0.0476,0.277
14.251,-0.0605,0.3248,-0.061,0.336
14.256,-0.1202,0.3359,-0.1288,0.379
14.26,-0.0744,0.3325,-0.168,0.38
14.267,-0.0928,0.3578,-0.1547,0.401
14.27,-0.0702,0.3281,-0.1082,0.353
14.274,-0.0954,0.2866,-0.0238,0.303
14.28,-0.1014,0.1733,0.0557,0.208
14.284,-0.0117,0.0436,0.1013,0.111
14.289,-0.0986,-0.0359,0.2109,0.236
14.294,-0.0782,-0.0411,0.1796,0.2
14.301,-0.033,-0.0751,0.0548,0.099
14.304,-0.2809,-0.2644,0.3746,0.538
14.308,0.013,-0.3842,0.4584,0.598
14.313,0.3798,-0.4154,0.2612,0.621
14.318,0.6705,-0.4658,0.0236,0.817
14.323,0.3054,-0.3751,-0.1238,0.499
14.328,-0.0069,-0.299,-0.1756,0.347
14.333,0.1774,-0.2514,-0.2589,0.402
14.338,0.254,-0.2349,-0.2688,0.438
14.342,0.2234,-0.24,-0.2744,0.428
14.347,0.2029,-0.2881,-0.2924,0.458
14.352,-0.0106,-0.2285,-0.2826,0.364
14.357,-0.1261,-0.1786,-0.3161,0.384
14.363,-0.1366,-0.1621,-0.331,0.393
14.368,-0.1112,-0.1312,-0.2653,0.316
14.371,-0.2172,-0.1195,-0.1737,0.303
14.376,-0.1965,-0.1149,-0.0684,0.238
14.381,-0.1423,-0.1533,-0.0139,0.21
14.388,-0.1884,-0.1175,0.0425,0.226
14.391,-0.1888,-0.1272,0.0865,0.244
14.396,-0.2512,-0.1345,0.087,0.298
14.401,-0.3563,-0.1728,0.0011,0.396
14.406,-0.4041,-0.1919,-0.0158,0.448
14.41,-0.4856,-0.1488,-0.0188,0.508
14.415,-0.4955,-0.1176,-0.0412,0.511
14.42,-0.5294,-0.1247,-0.1095,0.555
14.425,-0.6039,-0.0481,-0.1444,0.623
14.432,-0.5927,0.0858,-0.1745,0.624
14.434,-0.5507,0.1168,-0.2571,0.619
14.439,-0.6046,0.1478,-0.3037,0.693
14.445,-0.5848,0.1764,-0.2548,0.662
14.449,-0.4796,0.1477,-0.1919,0.537
14.454,-0.3655,0.0283,-0.1366,0.391
14.459,-0.2732,-0.0933,-0.0795,0.299
14.465,-0.1836,-0.1,0.0415,0.213
14.47,-0.0558,-0.0756,0.1931,0.215
14.474,-0.0306,0.0014,0.3108,0.312
14.478,-0.0193,0.1332,0.3951,0.417
14.483,0.0162,0.2456,0.3529,0.43
14.488,0.0451,0.2551,0.2705,0.375
14.493,0.0743,0.2191,0.26,0.348
14.499,0.0728,0.2118,0.2857,0.363
14.503,0.0882,0.2451,0.3071,0.403
14.507,0.094,0.3094,0.3291,0.461
14.513,0.0544,0.3233,0.3138,0.454
14.517,0.0362,0.3299,0.2589,0.421
14.521,0.0106,0.2864,0.2047,0.352
14.526,-0.0608,0.2261,0.1534,0.28
14.531,-0.0943,0.1922,0.1334,0.252
14.537,-0.1019,0.125,0.123,0.203
14.541,-0.0788,-0.0353,0.1482,0.172
14.547,-0.1515,-0.095,0.1037,0.207
14.551,-0.1672,-0.1092,-0.0153,0.2
14.556,-0.1304,-0.2356,-0.0271,0.271
14.56,-0.1176,-0.3044,-0.0395,0.329
14.567,-0.1646,-0.4089,-0.0143,0.441
14.57,-0.2307,-0.4965,-0.0039,0.548
14.577,-0.316,-0.5744,-0.0369,0.657
14.581,-0.4634,-0.6402,-0.1513,0.805
14.585,-0.5824,-0.7298,-0.2993,0.981
14.59,-0.7185,-0.7642,-0.3163,1.096
14.594,-0.8072,-0.8033,-0.3338,1.187
14.6,-0.8869,-0.7537,-0.2421,1.189
14.606,-0.9455,-0.6874,-0.1845,1.183
14.609,-0.9878,-0.6139,-0.13,1.17
14.613,-1.0139,-0.5834,-0.1116,1.175
14.619,-1.0644,-0.584,-0.1364,1.222
14.623,-1.0918,-0.4125,0.0756,1.17
14.628,-0.881,-0.2841,0.1798,0.943
14.634,-0.7066,-0.2418,0.2745,0.796
14.639,-0.6232,-0.269,0.2909,0.739
14.643,-0.6427,-0.2604,0.2121,0.725
14.648,-0.6624,-0.2398,0.2318,0.742
14.652,-0.5319,-0.0256,0.3855,0.657
14.657,-0.3893,0.1141,0.3862,0.56
14.663,-0.1892,0.0912,0.3059,0.371
14.669,0.752,-0.3286,-0.1491,0.834
14.675,1.8647,-1.0012,0.0785,2.118
14.677,1.0687,-0.9131,1.3369,1.94
14.691,0.1352,-0.3664,0.8898,0.972
14.691,0.0771,0.1512,-0.6436,0.666
14.693,0.3411,0.5108,-1.3294,1.464
14.7,0.6204,0.7484,-1.2301,1.568
14.702,0.6076,0.8473,-0.5442,1.176
14.706,0.2405,0.9748,0.1218,1.011
14.711,0.0232,1.0806,0.4636,1.176
14.718,-0.0854,1.1862,0.715,1.388
14.72,-0.42,1.265,1.0759,1.713
14.727,-0.7508,1.3265,1.2796,1.99
14.731,-0.818,1.28,1.169,1.917
14.735,-0.9474,0.9917,1.163,1.798
14.741,-0.5426,0.6629,0.8667,1.219
14.745,-0.1417,0.6927,0.6671,0.972
14.75,0.0032,0.5549,0.5037,0.749
14.754,-2.1248,1.5045,3.573,4.421
14.759,3.5438,1.7763,3.9687,5.609
14.764,4.7358,0.5863,-2.156,5.236
14.769,-2.1188,0.1368,-4.6394,5.102
14.774,-1.4604,-0.5905,-1.4888,2.167
14.782,-1.0067,-1.1043,-1.4155,2.058
14.783,-0.7926,-1.0394,-0.316,1.345
14.794,0.0425,-0.6569,-0.3946,0.767
14.794,0.3391,-0.4803,1.1601,1.301
14.803,0.3188,-0.1437,1.5805,1.619
14.808,-0.8379,-0.7635,0.6525,1.308
14.808,-1.0403,-0.6871,-0.1786,1.259
14.814,-0.706,-0.1923,-0.6603,0.986
14.818,-0.3108,0.1682,-0.844,0.915
14.826,-0.0092,0.2417,-0.793,0.829
14.831,-0.0844,0.1192,-0.4952,0.516
14.832,-0.2848,-0.0868,-0.1633,0.34
14.84,-0.4677,-0.3045,0.0481,0.56
14.842,-0.5621,-0.4907,0.1179,0.755
14.847,-0.6645,-0.679,0.0727,0.953
14.851,-0.8085,-0.7212,0.0944,1.088
14.858,-0.6816,-0.7201,-0.2575,1.024
14.861,-0.6227,-0.6495,-0.4325,0.998
14.866,-0.8179,-0.4954,-0.5422,1.099
14.871,-0.744,-0.2244,-0.5723,0.965
14.875,-0.5302,0.0248,-0.4633,0.705
14.88,-0.2909,0.1327,-0.3538,0.477
14.885,-0.1429,0.1162,-0.1671,0.249
14.891,-0.0239,0.1019,-0.0128,0.105
14.895,0.0135,0.042,0.0398,0.059
14.9,0.0769,-0.0273,0.0363,0.089
14.904,0.1639,-0.0513,0.0577,0.181
14.91,0.234,-0.0395,0.0749,0.249
14.915,-0.0066,-0.2596,0.2026,0.329
14.919,0.085,-0.3217,0.2564,0.42
14.924,0.0041,-0.1017,0.1119,0.151
14.929,-0.7436,-0.4937,-0.5348,1.04
14.935,-1.4158,-0.0223,-0.235,1.435
14.94,-1.5731,-0.825,-1.5867,2.382
14.943,-2.1588,-0.5176,-1.1826,2.515
14.949,-2.1037,-0.227,-1.0015,2.341
14.953,-1.5062,-0.0704,-0.6943,1.66
14.959,-0.6857,3.6711,3.4133,5.059
14.963,3.3909,-0.1234,-1.3665,3.658
14.967,1.0529,-0.5035,-0.159,1.178
14.972,0.0313,-0.4051,0.0102,0.406
14.978,-1.263,-0.3329,-0.1397,1.314
14.982,-0.7886,-0.1121,-0.5176,0.95
14.987,-0.4057,0.1494,-0.6985,0.821
14.992,-0.0361,0.3561,-0.6146,0.711
15,0.9162,0.9572,-0.2938,1.357
15.002,2.5262,1.5387,0.3964,2.984
15.008,2.6587,1.6121,0.6925,3.185
15.012,1.2921,1.4478,0.7647,2.086
15.019,0.0855,0.8887,0.6996,1.134
15.022,-0.8329,0.2273,0.5988,1.051
15.026,-1.5613,-0.0937,0.1765,1.574
15.032,-1.2436,-0.8705,1.1338,1.895
15.036,0.1843,-0.8762,2.1899,2.366
15.04,0.8472,0.8843,-0.8236,1.476
15.047,0.568,0.4982,-0.7482,1.063
15.05,-0.9866,-0.4115,-0.463,1.165
15.055,-0.7661,-0.5981,0.2937,1.015
15.059,0.2548,-0.3875,0.3507,0.581
15.067,1.1193,0.0355,0.1952,1.137
15.069,0.8994,0.1829,-0.2535,0.952
15.077,2.1588,2.2203,1.4087,3.402
15.081,-0.366,-1.7985,-1.934,2.666
15.085,0.5938,-0.0859,-0.5286,0.8
15.089,-0.1519,0.4032,-0.6846,0.809
15.094,-0.1713,0.1175,-1.0448,1.065
15.1,-0.0729,0.4751,-0.6363,0.797
15.104,-0.3014,0.1631,-0.5647,0.661
15.108,-0.5751,-0.0861,-0.0048,0.582
15.115,-0.6965,-0.4161,0.1284,0.821
15.119,-0.6615,-0.7815,0.0486,1.025
15.123,-0.8049,-0.8163,-0.0317,1.147
15.127,-0.6748,-0.8246,-0.0555,1.067
15.133,-0.5701,-0.7897,-0.0204,0.974
15.138,0.2603,-0.1428,0.0187,0.298
15.142,1.0262,0.3359,-0.4426,1.167
15.149,0.8594,0.2022,-0.8833,1.249
15.156,-0.9955,-0.9207,-0.8553,1.603
15.157,-1.9607,-1.4059,-0.5337,2.471
15.162,-1.9905,-1.1923,-0.5393,2.382
15.167,-1.5588,-0.606,-0.7046,1.815
15.172,-1.3747,-0.2714,-0.6652,1.551
15.176,-1.4808,-0.2575,-0.3042,1.534
15.181,-1.5119,-0.0859,-0.0333,1.515
15.186,-1.1244,0.1644,0.0453,1.137
15.19,-0.6193,0.1897,0.228,0.687
15.196,-0.1539,0.3081,0.1923,0.394
15.201,0.3085,0.3617,0.0192,0.476
15.205,0.6847,0.2908,-0.1073,0.752
15.21,0.9014,0.2653,-0.2071,0.962
15.218,0.9422,0.2206,-0.3118,1.017
15.219,1.0731,0.1687,-0.1492,1.096
15.224,1.1003,0.1861,-0.0804,1.119
15.232,1.096,-0.3272,0.1239,1.151
15.234,0.5779,0.1469,0.1775,0.622
15.239,-0.0373,0.1018,-0.0151,0.11
15.245,-0.4142,-0.0649,0.0214,0.42
15.249,-0.773,-0.083,0.2011,0.803
15.253,-0.7174,0.0041,0.4051,0.824
15.259,-0.8066,0.4352,0.4189,1.008
15.265,-0.4025,0.4404,0.2356,0.641
15.269,-0.2189,0.2997,0.151,0.401
15.273,-0.2433,0.1999,-0.1939,0.37
15.278,-0.0068,0.4251,-0.6244,0.755
15.285,0.1219,0.6955,-0.5621,0.903
15.29,0.4536,0.4709,-0.3022,0.72
15.293,0.7017,0.3949,-0.2082,0.832
15.3,0.4558,0.3618,-0.3299,0.669
15.304,0.1721,0.3696,-0.6101,0.734
15.307,0.2857,0.2294,-0.6813,0.774
15.312,0.0823,0.2424,-0.5868,0.64
15.317,-0.2326,0.2556,-0.6159,0.706
15.323,-0.0471,0.1757,-0.3458,0.391
15.327,0.2758,0.1319,0.6392,0.709
15.34,-0.2928,0.1476,1.1909,1.235
15.341,-0.2045,0.3948,1.6788,1.737
15.342,0.0793,0.3209,2.0182,2.045
15.348,-0.2398,0.5209,2.2038,2.277
15.355,-0.6388,0.679,1.8065,2.033
15.356,-0.9278,0.7358,1.1158,1.627
15.361,-0.948,1.038,0.5638,1.515
15.368,-0.8386,0.7277,0.0851,1.114
15.37,-0.6836,0.6132,-0.3079,0.969
15.375,0.1507,0.3527,-0.8676,0.949
15.381,1.0358,-0.1251,-1.9013,2.169
15.387,1.8814,-0.461,-1.8289,2.664
15.394,2.0282,-0.8323,-1.4889,2.65
15.397,1.6039,-1.1505,-1.3151,2.372
15.403,1.188,-0.863,-0.5945,1.584
15.405,0.2239,-0.2027,-0.0193,0.303
15.41,-0.1842,-0.2717,-0.1877,0.378
15.415,-0.3238,-0.8898,0.2231,0.973
15.419,-0.9555,-1.748,0.5233,2.06
15.423,-1.1292,-1.627,0.0071,1.98
15.428,-0.369,-1.0225,-1.0131,1.486
15.44,0.283,-0.803,-1.4597,1.69
15.444,0.5736,-0.8177,-1.6314,1.913
15.447,1.1285,-0.7248,-1.5176,2.025
15.448,1.4728,-0.8305,-1.1657,2.054
15.452,1.7774,-0.9626,-0.5731,2.101
15.457,1.9114,-1.0831,0.2513,2.211
15.462,1.2677,-1.2493,0.9039,1.996
15.468,0.5723,-1.3344,1.0865,1.814
15.471,-0.2887,-1.0636,1.2114,1.638
15.476,-1.2032,-0.492,0.8399,1.548
15.484,-1.9748,0.2298,0.3924,2.026
15.49,-2.7614,0.1004,0.0496,2.764
15.49,-2.4926,1.2214,0.1794,2.782
15.497,-2.4687,1.6581,0.3015,2.989
15.502,-2.3318,1.7551,0.1255,2.921
15.506,-1.2369,1.6513,0.1515,2.069
15.51,-0.5382,1.2943,0.0803,1.404
15.517,0.0264,0.8159,0.0428,0.817
15.522,0.2331,0.8374,0.048,0.871
15.524,0.0441,0.5984,-0.1838,0.628
15.531,0.0477,0.2688,-0.2817,0.392
15.536,0.1311,-0.0293,-0.2774,0.308
15.541,0.2964,-0.0737,-0.1616,0.346
15.544,0.2901,-0.1944,-0.1136,0.367
15.55,0.3949,-0.1191,-0.0091,0.413
15.554,0.4314,-0.1491,-0.2827,0.537
15.558,0.2111,-0.148,-0.4296,0.501
15.564,0.1305,-0.0825,-0.4595,0.485
15.573,0.2108,-0.0481,-0.3684,0.427
15.575,0.1219,-0.1046,-0.3586,0.393
15.579,0.1366,-0.2543,-0.3555,0.458
15.584,0.2738,-0.2462,-0.316,0.485
15.588,0.3041,-0.353,-0.2407,0.524
15.593,0.1799,-0.4358,-0.2112,0.517
15.597,-0.0175,-0.4635,-0.2799,0.542
15.602,-0.0735,-0.4314,-0.3893,0.586
15.607,0.0118,-0.2919,-0.3745,0.475
15.612,0.3072,-0.0115,-0.2113,0.373
15.617,0.3037,0.0725,-0.103,0.329
15.622,-0.1702,-0.1305,-0.2642,0.34
15.626,0.0304,-0.006,-0.4268,0.428
15.632,0.1298,-0.1492,-0.2904,0.351
15.636,0.1783,-0.2563,-0.2282,0.387
15.64,0.3293,-0.3656,-0.0423,0.494
15.646,0.5971,-0.3934,0.0569,0.717
15.65,0.7884,-0.2635,0.1149,0.839
15.655,0.8129,-0.2963,-0.0468,0.867
15.661,0.3984,-0.3603,-0.1814,0.567
15.665,0.4753,-0.3143,-0.1044,0.579
15.67,0.5136,-0.1727,-0.2901,0.615
15.675,0.1421,-0.4233,-0.2995,0.538
15.68,-0.3899,0.0243,0.2009,0.439
15.684,-0.5127,0.2996,0.2942,0.663
15.69,-0.3376,0.2307,0.4793,0.63
15.694,-0.3752,-0.23,0.2622,0.512
15.699,-0.5878,0.1773,-0.0107,0.614
15.704,-0.3624,0.1758,-0.1303,0.423
15.709,1.3131,-0.2606,0.095,1.342
15.713,0.1411,-0.4721,-0.5163,0.714
15.718,-0.3147,-0.5421,-0.6517,0.904
15.723,-0.1713,-0.6333,-0.6337,0.912
15.728,0.284,-0.4016,-0.7864,0.928
15.733,0.3107,-0.4428,-0.7407,0.917
15.738,0.1984,-0.2428,-1.3319,1.368
15.743,0.0805,-0.1628,-1.4471,1.458
15.748,-1.7247,1.3005,-1.4921,2.625
15.753,-5.8615,3.1658,-1.2612,6.78
15.758,-3.2775,0.9617,-1.5221,3.739
15.763,-1.232,-0.2452,-1.3384,1.836
15.767,1.0228,-1.6418,0.6127,2.029
15.772,2.6954,-1.5314,2.74,4.137
15.777,3.1455,-0.2458,2.9931,4.349
15.784,2.9334,0.5,2.2005,3.701
15.786,2.4909,0.5422,1.1937,2.815
15.791,2.0094,0.0372,0.4303,2.055
15.8,2.1412,-0.6437,0.0217,2.236
15.801,2.7095,-1.5673,-0.0783,3.131
15.806,2.6133,-1.5122,-0.1634,3.024
15.81,1.7124,-1.0484,-0.1398,2.013
15.818,-0.5105,-0.0453,0.1602,0.537
15.826,-5.1603,2.6963,0.7972,5.877
15.826,-7.4823,4.9971,1.6362,9.145
15.83,-5.1692,2.0826,0.6201,5.607
15.838,-2.6478,0.0251,0.3217,2.667
15.841,-0.3269,-0.3471,0.4865,0.681
15.85,0.7704,-0.3678,0.1001,0.86
15.85,0.7761,-0.3459,-0.4197,0.948
15.856,0.7774,-0.1142,-0.6407,1.014
15.859,0.9545,0.2986,-0.5239,1.129
15.865,1.1974,0.5554,-0.1334,1.327
15.869,0.9361,0.4127,-0.1198,1.03
15.874,0.2835,0.4353,0.2449,0.574
15.88,0.8125,0.3624,0.4361,0.991
15.884,2.0343,0.1221,-0.195,2.047
15.889,1.3234,3.2541,3.8186,5.189
15.893,3.3041,-2.2479,4.5678,6.069
15.901,3.8128,-2.9848,-0.1024,4.843
15.905,2.0983,-1.685,-0.8405,2.819
15.908,1.277,-0.3987,-0.8039,1.561
15.915,0.5247,0.3337,-1.0927,1.257
15.918,0.1419,0.3647,-1.3495,1.405
15.923,-0.1992,0.4288,-1.3284,1.41
15.927,-0.3544,0.476,-1.1516,1.296
15.932,-0.2578,0.3103,-0.8839,0.972
15.938,-0.2183,-0.2424,-0.5231,0.617
15.941,-0.4507,-0.455,-0.3545,0.732
15.947,-0.5346,-0.3734,-0.2052,0.684
15.951,-0.2939,-0.3684,-0.1393,0.491
15.957,-0.2707,-0.2225,-0.0279,0.351
15.961,-0.4071,0.3224,-0.1747,0.548
15.966,-1.3878,0.8305,-0.7847,1.798
15.971,-2.1213,0.8626,-1.6383,2.816
15.976,-1.5223,0.4122,-1.9142,2.48
15.98,0.2666,-0.46,-1.4968,1.588
15.985,1.0108,-1.3808,-0.743,1.866
15.991,1.2748,-1.6048,-0.0396,2.05
15.995,1.056,-1.3889,0.6028,1.846
16,1.483,-1.0828,1.1973,2.192
16.005,-0.1997,-0.572,1.2527,1.391
16.009,-1.5342,-0.0668,1.0325,1.851
16.014,-1.6972,0.2657,0.7565,1.877
16.019,-1.2232,0.5071,0.723,1.509
16.024,-0.7697,0.268,0.7954,1.139
16.03,-0.6738,0.1797,0.8227,1.078
16.036,-0.7958,0.3615,0.6689,1.101
16.04,-0.2517,0.2466,0.4302,0.556
16.043,0.404,0.3206,0.1116,0.528
16.048,0.7321,0.1934,-0.0262,0.758
16.054,0.6428,0.0137,-0.0317,0.644
16.058,0.3585,0.0755,0.0821,0.375
16.067,0.1752,0.3906,0.1933,0.47
16.068,0.2166,0.4568,0.1848,0.538
16.074,0.1097,0.6304,0.0234,0.64
16.077,0.2202,0.5051,-0.1835,0.581
16.084,0.3356,0.2105,-0.2861,0.489
16.088,0.3698,0.1554,-0.3399,0.526
16.092,0.2059,0.3158,-0.4311,0.573
16.101,0.1811,0.3923,-0.3102,0.532
16.102,0.3119,0.2419,-0.348,0.526
16.112,0.252,-0.0062,-0.3747,0.452
16.112,0.3981,-0.3423,-0.3668,0.641
16.118,0.0954,-0.4913,-0.2983,0.583
16.121,-0.09,-0.5396,-0.152,0.568
16.126,-0.2127,-0.7264,-0.114,0.765
16.131,0.092,-0.3202,-0.1046,0.349
16.137,-0.0079,-0.1012,-0.6454,0.653
16.141,0.5375,0.3227,0.7595,0.985
16.146,0.4024,0.1293,1.0388,1.121
16.151,0.1477,-0.1118,1.5252,1.536
16.155,-0.2477,0.0275,1.0084,1.039
16.16,-9.067,-0.187,-6.2949,11.04
16.168,-6.0427,1.8522,-7.3652,9.705
16.17,-0.6522,1.9498,-4.805,5.226
16.174,3.9472,0.0107,1.9218,4.39
16.179,-1.8605,-3.7156,2.917,5.077
16.185,-0.4741,-0.2431,5.9464,5.97
16.189,0.2014,1.2078,7.6628,7.76
16.194,-1.4897,1.2865,5.6042,5.94
16.2,-0.1239,0.401,1.037,1.119
16.204,-0.4492,-0.4257,-1.8113,1.914
16.208,1.2695,-0.2205,-1.9291,2.32
16.215,1.6083,-0.5143,-1.86,2.512
16.222,1.7659,-0.6497,-1.2137,2.239
16.222,1.8099,-0.7273,-0.7062,2.074
16.228,1.9045,-1.1893,-0.8101,2.387
16.232,2.0125,-0.666,-0.5212,2.183
16.238,2.5571,-0.3725,-0.5089,2.634
16.242,-0.1665,-0.4951,-0.5433,0.754
16.247,-0.9795,-0.4428,0.2841,1.112
16.252,5.646,1.4519,0.4852,5.85
16.256,-3.2856,-1.338,-0.4661,3.578
16.262,3.6389,1.1404,0.5456,3.852
16.266,11.1946,2.0287,0.5925,11.392
16.271,-3.3353,-2.9993,-0.4463,4.508
16.276,4.534,2.1932,1.4927,5.253
16.284,-5.643,-0.4449,0.1573,5.663
16.287,-1.8702,2.6582,1.6025,3.624
16.291,3.83,4.3189,1.3773,5.935
16.297,-7.3201,-2.4051,-1.4771,7.845
16.306,-1.8071,-0.3909,-0.0955,1.851
16.306,5.8987,4.9472,3.299,8.376
16.311,4.5065,2.1108,0.7468,5.032
16.314,-3.6313,-3.7326,-2.1677,5.641
16.321,-1.7762,-0.2398,-0.1667,1.8
16.324,4.2672,1.1546,2.1339,4.909
16.33,-0.2036,-2.1566,0.7691,2.299
16.334,-0.8855,-1.4896,0.4339,1.786
16.339,-4.4424,-2.0135,-0.3564,4.89
16.344,-5.5479,-0.9422,-0.0799,5.628
16.349,-4.6413,-0.4716,0.5487,4.697
16.353,-3.7721,-0.5058,0.6996,3.87
