time,ax,ay,az,aT
0.812,-0.7539,-0.3232,1.0663,1.345
0.819,-0.9103,-0.1511,1.2209,1.53
0.823,-0.9563,-0.0315,1.0603,1.428
0.831,-0.9005,0.0307,0.6443,1.108
0.832,-0.7962,0.0524,0.1969,0.822
0.837,-0.6295,0.0368,-0.194,0.66
0.843,-0.4223,0.0032,-0.5227,0.672
0.847,-0.2367,-0.0931,-0.6707,0.717
0.851,-0.187,-0.1208,-0.5835,0.625
0.856,-0.4098,-0.2092,-0.407,0.614
0.861,-0.7339,-0.2156,-0.2767,0.813
0.866,-0.7136,-0.1739,-0.3138,0.799
0.87,-0.617,-0.1199,-0.432,0.763
0.893,-0.4112,-0.135,-0.448,0.623
0.894,-0.1878,-0.3596,-0.5494,0.683
0.894,-0.2014,-0.561,-0.5815,0.833
0.897,-0.5172,-1.0427,-0.3408,1.213
0.897,-1.5328,-1.3794,-1.2466,2.41
0.9,-0.9992,-0.8712,-2.9227,3.209
0.904,0.6764,-2.1117,-2.237,3.15
0.913,1.0462,-3.0259,-0.2462,3.211
0.921,1.2961,-3.2304,1.3921,3.749
0.922,0.8656,-2.3726,2.208,3.355
0.924,0.452,-1.2901,2.3363,2.707
0.929,-0.1925,-0.4472,1.8122,1.876
0.934,-0.5436,-0.0473,1.0107,1.149
0.938,-0.5739,-0.1252,0.337,0.677
0.945,-0.6901,-0.3281,0.0384,0.765
0.949,-0.7343,-0.4958,0.0514,0.887
0.952,-0.6993,-0.5107,0.2248,0.895
0.958,-0.5806,-0.3731,0.4368,0.817
0.965,-0.3902,-0.1862,0.5581,0.706
0.967,-0.3111,0.0518,0.5958,0.674
0.972,-0.4559,0.2739,0.6781,0.862
0.982,-0.6152,0.3414,0.6969,0.99
0.983,-0.6275,0.3388,0.631,0.952
0.986,-0.6488,0.3894,0.62,0.978
0.991,-0.7184,0.4936,0.6115,1.065
0.998,-0.7671,0.5898,0.5503,1.113
1.002,-0.7788,0.6042,0.3939,1.061
1.007,-0.791,0.6735,0.2789,1.076
1.011,-0.8357,0.7573,0.2108,1.147
1.016,-0.8978,0.7955,0.1199,1.205
1.02,-0.9259,0.824,0.0869,1.242
1.027,-0.8738,0.8588,0.0653,1.227
1.03,-0.7426,0.887,-0.0409,1.158
1.035,-0.5905,0.9845,-0.2573,1.176
1.04,-0.5303,1.1819,-0.6646,1.456
1.048,-0.5304,1.4083,-1.1125,1.871
1.051,-0.4105,1.554,-1.457,2.169
1.055,-0.2327,1.4949,-1.6016,2.203
1.065,0.0806,1.3832,-1.4964,2.039
1.067,0.5432,1.1897,-1.2541,1.812
1.07,0.854,0.9422,-1.1133,1.69
1.075,0.8712,0.6931,-0.997,1.494
1.086,0.663,0.5115,-0.9234,1.247
1.088,0.4016,0.3764,-0.9367,1.086
1.09,-0.1407,0.0725,-0.9801,0.993
1.095,-1.1773,-0.4715,-0.2776,1.298
1.102,-2.3159,-0.5494,1.5003,2.814
1.104,-2.7293,-0.3773,2.1068,3.468
1.11,-2.1963,-0.3778,1.2665,2.563
1.119,-1.1785,-0.6822,0.0095,1.362
1.12,-0.2504,-1.067,-0.6697,1.284
1.124,0.069,-1.2644,-0.7682,1.481
1.129,0.0144,-1.237,-0.4144,1.305
1.135,0.0818,-1.0987,0.159,1.113
1.137,0.2404,-0.9412,0.5898,1.136
1.142,0.3583,-0.7793,0.7361,1.13
1.147,0.3527,-0.6436,0.5921,0.943
1.151,0.3093,-0.2874,0.0674,0.428
1.157,0.2471,0.5272,-1.1261,1.268
1.165,0.3124,0.4857,-1.0323,1.183
1.166,0.321,0.3666,-0.5936,0.768
1.171,0.4028,0.2794,-0.2753,0.562
1.179,0.6293,0.4701,-0.2301,0.819
1.182,0.891,0.8526,-0.3576,1.284
1.186,1.0149,1.2752,-0.7067,1.776
1.191,0.9727,1.475,-1.0187,2.039
1.197,0.8137,1.3538,-0.9653,1.851
1.201,0.6633,1.1958,-0.9625,1.672
1.205,0.4,1.031,-1.0141,1.5
1.211,0.7225,1.2069,-1.3058,1.919
1.216,0.6646,1.007,-1.1252,1.65
1.219,-0.0832,0.7151,-0.4251,0.836
1.224,-0.6052,0.2414,0.3405,0.735
1.23,-1.2031,-0.3063,2.0424,2.39
1.234,-1.8305,-0.4723,3.012,3.556
1.24,-1.9731,-0.5831,3.6308,4.173
1.246,-1.8138,-0.625,3.6708,4.142
1.249,-1.0595,-0.5899,2.3125,2.611
1.254,0.0751,-0.8168,0.9295,1.24
1.258,0.9145,-1.137,0.1446,1.466
1.273,1.3311,-1.2535,-0.0309,1.829
1.274,1.3526,-1.2814,0.2824,1.884
1.276,1.1401,-1.2261,0.9224,1.912
1.303,1.182,-1.1005,1.4062,2.141
1.304,1.1121,-0.8763,1.3435,1.952
1.305,1.0815,-0.6272,1.0766,1.65
1.305,1.1126,-0.4505,0.863,1.478
1.306,1.0814,-0.3094,0.7764,1.367
1.306,0.8974,-0.177,0.635,1.113
1.307,0.5462,0.0293,0.5244,0.758
1.313,0.1685,0.2202,0.5067,0.578
1.317,-0.146,0.3923,0.4769,0.635
1.321,-0.3963,0.5392,0.4832,0.825
1.327,-0.5691,0.6694,0.3966,0.964
1.331,-0.8277,0.7957,0.2819,1.182
1.337,-0.9954,0.8303,0.2942,1.329
1.341,-0.9271,0.7933,0.1346,1.228
1.347,-0.73,0.7444,-0.1921,1.06
1.35,-0.5824,0.6434,-0.297,0.917
1.354,-0.4755,0.5421,-0.1165,0.73
1.376,-0.3753,0.3729,0.1388,0.547
1.377,-0.268,0.2421,0.2974,0.468
1.378,-0.1762,0.1175,0.2981,0.366
1.378,-0.0236,0.0033,0.297,0.298
1.384,0.0205,-0.0538,0.3727,0.377
1.385,-0.1081,-0.1525,0.6666,0.692
1.389,-0.1281,-0.2268,0.7631,0.806
1.403,-0.0106,-0.2584,0.5385,0.597
1.404,0.0454,-0.1906,0.3101,0.367
1.404,-0.142,-0.0357,0.2586,0.297
1.409,-0.4433,0.1438,0.3002,0.554
1.415,-0.7953,0.3107,0.2081,0.879
1.419,-1.1082,0.4734,0.0377,1.206
1.423,-1.2965,0.6335,-0.2996,1.474
1.428,-1.4419,0.7303,-0.4742,1.684
1.434,-1.584,0.734,-0.6223,1.853
1.438,-1.5732,0.7008,-0.622,1.831
1.443,-1.5201,0.6951,-0.5712,1.766
1.447,-1.448,0.6182,-0.63,1.696
1.453,-2.663,0.6028,-1.1715,2.971
1.457,-4.4455,0.2228,-1.3804,4.66
1.479,-1.6361,0.0657,-0.4382,1.695
1.48,-0.5564,-0.0477,-0.3984,0.686
1.48,-0.7138,0.3141,-0.4044,0.878
1.481,-0.478,0.3154,-0.3065,0.649
1.482,0.2702,0.2445,-0.8116,0.89
1.486,-1.4675,0.2004,-0.5863,1.593
1.491,-1.2562,0.3946,-0.684,1.484
1.497,-0.2315,0.7402,-0.3639,0.857
1.501,-1.3334,0.2469,-0.8763,1.615
1.506,-0.2666,0.1695,-0.4789,0.574
1.514,-2.8035,0.1127,-0.0865,2.807
1.515,1.1148,-0.0007,-0.1819,1.13
1.521,3.1919,-0.5522,-0.2137,3.246
1.524,4.6595,-0.3963,0.9531,4.772
1.53,0.6297,-0.8064,2.011,2.256
1.534,-0.4477,-1.0935,0.711,1.379
1.539,1.0599,-1.4251,0.5596,1.862
1.546,1.9508,-1.6655,1.4496,2.946
1.548,0.9807,-1.5476,1.2365,2.21
1.553,0.3492,-1.2547,0.5006,1.395
1.558,0.0409,-0.9558,0.1603,0.97
1.564,0.1631,-0.6962,0.2094,0.745
1.568,0.1032,-0.3889,0.1691,0.436
1.573,-0.0778,-0.0727,-0.0634,0.124
1.579,-0.4357,0.1483,-0.2463,0.522
1.583,-0.4101,0.24,-0.2794,0.551
1.587,-0.4298,0.3052,-0.2631,0.589
1.596,-0.6713,0.2838,0.1014,0.736
1.597,-0.3023,0.3425,-0.2008,0.499
1.602,-0.719,0.3477,-0.6709,1.043
1.606,-0.9405,0.2599,-0.4274,1.065
1.612,-0.9646,0.3207,-0.4548,1.114
1.617,-0.8161,0.3913,-0.4536,1.012
1.621,-0.5797,0.478,-0.447,0.874
1.627,-0.1575,0.3002,-0.3268,0.471
1.631,0.1237,0.6237,-0.5328,0.83
1.636,0.0543,0.7681,-0.3532,0.847
1.641,0.2515,0.8497,-0.118,0.894
1.646,0.4595,0.8699,-0.0253,0.984
1.651,0.6724,0.8207,0.0301,1.061
1.655,0.8218,0.8092,-0.1313,1.161
1.664,0.9283,0.7062,-0.1323,1.174
1.665,0.9594,0.5334,0.1864,1.113
1.67,0.9292,-0.0516,0.8203,1.241
1.674,1.637,-0.3587,0.2335,1.692
1.68,1.0206,0.0394,-0.15,1.032
1.684,0.5014,0.0096,0.1329,0.519
1.689,0.1724,-0.0103,0.3922,0.429
1.694,-0.0345,0.0485,0.4589,0.463
1.699,-0.3612,0.0641,0.4484,0.579
1.703,-0.732,0.1281,0.4397,0.863
1.708,-1.0754,0.3601,0.3686,1.192
1.713,-1.3247,0.5924,0.1409,1.458
1.718,-1.542,0.753,0.0209,1.716
1.723,-1.6306,0.7585,0.0628,1.799
1.728,-1.6022,0.6193,0.1094,1.721
1.733,-1.5019,0.4632,0.0008,1.572
1.737,-1.3875,0.2833,-0.1288,1.422
1.742,-1.2824,0.1365,-0.1576,1.299
1.747,-1.2579,-0.0116,-0.021,1.258
1.752,-1.2828,-0.1409,0.3866,1.347
1.759,-1.089,-0.25,0.75,1.346
1.764,-0.537,-0.2876,0.7752,0.986
1.767,0.2131,-0.2165,0.5048,0.589
1.772,0.8446,-0.15,0.3987,0.946
1.777,1.1613,-0.1814,0.642,1.339
1.781,1.3233,-0.2605,0.9718,1.662
1.786,1.3532,-0.2434,1.1687,1.804
1.791,1.3668,-0.2166,1.2887,1.891
1.796,1.3277,-0.1678,1.2103,1.804
1.801,1.1883,-0.097,0.9314,1.513
1.805,0.9878,-0.0256,0.6284,1.171
1.81,0.7624,0.0182,0.4276,0.874
1.815,0.7824,0.0704,0.1401,0.798
1.821,0.938,0.1987,-0.3902,1.035
1.824,0.8483,0.4351,-0.5934,1.123
1.83,0.4602,0.5943,-0.2121,0.781
1.834,0.0561,0.6406,0.2691,0.697
1.839,-0.1848,0.7278,0.2631,0.796
1.844,-0.3568,0.8977,-0.0316,0.967
1.849,-0.5327,1.1662,-0.4265,1.351
1.854,-0.7618,1.3656,-0.6642,1.699
1.859,-1.0216,1.3134,-0.6161,1.774
1.87,-1.134,1.0704,-0.4403,1.62
1.87,-0.9412,0.7867,-0.268,1.256
1.933,-0.6476,0.58,-0.0894,0.874
1.933,-0.2925,0.4197,0.0533,0.514
1.934,0.1016,0.3512,0.0223,0.366
1.934,0.3503,0.3585,0.0855,0.508
1.934,0.4168,0.3087,0.2861,0.592
1.934,0.4283,0.1797,0.6268,0.78
1.934,0.4943,0.0685,0.7497,0.901
1.934,0.6803,0.0652,0.7053,0.982
1.934,0.8224,0.1,0.7661,1.128
1.935,0.9182,0.1175,0.8173,1.235
1.935,0.9584,0.1582,0.7229,1.211
1.935,0.9474,0.1647,0.5692,1.117
1.935,0.8563,0.1543,0.385,0.951
1.945,0.7876,0.1301,0.0624,0.801
1.946,0.6304,0.2195,-0.0721,0.671
1.947,0.4944,0.2777,-0.1122,0.578
1.951,0.3531,0.3434,-0.142,0.513
1.956,0.2016,0.3601,-0.1449,0.437
1.962,-0.0204,0.4479,-0.0543,0.452
1.965,-0.19,0.5497,0.1854,0.61
1.97,-0.2079,0.541,-0.2525,0.632
1.975,-0.1661,0.594,-0.0052,0.617
1.98,-0.1056,0.4785,-0.0999,0.5
1.984,-0.1668,0.4265,0.2093,0.503
1.994,-0.5038,0.4899,1.3753,1.544
1.995,-0.8069,0.5074,2.4389,2.619
1.999,-0.5979,0.6519,2.2665,2.433
2.004,0.0039,0.8608,1.1429,1.431
2.01,0.3475,0.932,0.1608,1.008
2.015,0.4153,0.7544,-0.1823,0.88
2.018,0.344,0.4825,-0.1675,0.616
2.024,0.2667,0.2508,-0.2135,0.424
2.029,0.256,0.1168,-0.2346,0.366
2.033,0.1377,0.0368,-0.1038,0.176
2.038,-0.1731,0.0217,0.237,0.294
2.043,-0.5304,0.0605,0.5357,0.756
2.048,-0.7213,0.0185,0.5562,0.911
2.052,-0.7746,-0.0929,0.3947,0.874
2.057,-0.7341,-0.2495,0.1638,0.792
2.062,-0.6273,-0.4583,-0.2057,0.804
2.068,-0.5542,-0.6038,-0.5109,0.966
2.072,-0.5252,-0.7645,-0.5374,1.072
2.077,-0.5712,-0.8544,-0.465,1.128
2.084,-0.6628,-0.8832,-0.3967,1.173
2.087,-0.7449,-0.8561,-0.2963,1.173
2.092,-0.7747,-0.7997,-0.3861,1.178
2.097,-0.7498,-0.6683,-0.6087,1.174
2.102,-0.7319,-0.54,-0.7015,1.149
2.106,-0.7282,-0.4907,-0.6938,1.119
2.113,-0.6577,-0.4621,-0.6099,1.009
2.116,-0.4249,-0.4756,-0.6078,0.881
2.122,-0.2335,-0.4475,-0.7375,0.894
2.127,-0.1834,-0.4111,-0.791,0.91
2.13,-0.2511,-0.3496,-0.7613,0.875
2.138,-0.3989,-0.3152,-0.7847,0.935
2.14,-0.4744,-0.303,-0.8801,1.045
2.148,-0.5211,-0.3224,-0.9975,1.171
2.152,-0.6151,-0.371,-1.0579,1.279
2.156,-0.723,-0.4321,-1.0112,1.316
2.161,-0.7643,-0.5225,-0.9265,1.31
2.165,-0.7111,-0.6452,-0.8251,1.266
2.172,-0.4509,-0.789,-0.7878,1.203
2.174,-0.0682,-0.9335,-0.8573,1.269
2.181,0.2599,-1.0505,-0.7827,1.336
2.187,0.4921,-1.196,-0.5736,1.415
2.192,0.6701,-1.3441,-0.4021,1.555
2.194,0.6105,-1.383,-0.2464,1.532
2.198,0.2731,-1.2535,-0.1948,1.298
2.203,-0.0947,-1.0728,-0.2996,1.118
2.208,-0.3219,-0.9191,-0.496,1.093
2.219,-0.4859,-0.8154,-0.6457,1.148
2.219,-0.6353,-0.7176,-0.7325,1.206
2.223,-0.8729,-0.4814,-0.8047,1.281
2.231,-0.9984,-0.2473,-0.8459,1.332
2.234,-1.0057,-0.0265,-0.8443,1.313
2.237,-0.9744,0.1551,-0.8409,1.296
2.242,-0.8932,0.3052,-0.8215,1.251
2.247,-0.8418,0.4457,-0.7741,1.227
2.252,-0.7661,0.5551,-0.6559,1.151
2.258,-0.7614,0.7459,-0.6079,1.227
2.261,-0.6731,0.8908,-0.6302,1.282
2.266,-0.5694,1.0544,-0.5194,1.306
2.271,-0.5124,1.2314,-0.4144,1.397
2.276,-0.3875,1.384,-0.5278,1.531
2.281,-0.1551,1.431,-0.8741,1.684
2.285,0.1583,1.3663,-1.1765,1.81
2.29,0.4801,1.2072,-1.1654,1.745
2.297,0.9418,0.9394,-0.8388,1.573
2.319,1.8479,0.6167,-0.4327,1.996
2.319,3.2102,0.2904,-0.0469,3.224
2.319,3.7914,0.111,0.5897,3.839
2.319,2.7769,0.0717,1.6811,3.247
2.32,0.9444,0.1181,2.2695,2.461
2.324,-0.1797,0.1421,1.6846,1.7
2.329,-0.3742,0.0704,0.5198,0.644
2.334,-0.0157,-0.1392,-0.2809,0.314
2.339,0.2751,-0.3874,-0.4004,0.621
2.344,0.369,-0.5563,-0.2077,0.699
2.348,0.2345,-0.5358,-0.0547,0.587
2.353,-0.0321,-0.3401,-0.0585,0.347
2.358,-0.1738,-0.0769,-0.4295,0.47
2.363,-0.2004,0.2446,-0.7446,0.809
2.369,-0.1441,0.4672,-0.8656,0.994
2.374,0.0384,0.5702,-0.8912,1.059
2.377,0.4017,0.5567,-1.1155,1.31
2.382,0.5163,0.5496,-1.2521,1.462
2.387,0.2741,0.5186,-1.1721,1.311
2.392,-0.0073,0.4756,-1.0073,1.114
2.397,-0.1852,0.3224,-0.8627,0.939
2.401,-0.221,0.1151,-0.6202,0.668
2.406,0.0579,-0.0929,-0.6257,0.635
2.411,0.0572,-0.2478,-0.2855,0.382
2.416,-0.6193,-0.4396,0.6469,0.998
2.421,-1.7934,-0.5157,1.1413,2.187
2.426,-2.4025,-0.4517,0.3757,2.473
2.43,-2.331,-0.3315,-0.9351,2.533
2.436,-2.1572,-0.2435,-1.4942,2.635
2.44,-2.0106,-0.0975,-1.4205,2.464
2.445,-1.9218,0.1333,-1.0882,2.213
2.452,-1.6989,0.3225,-0.8656,1.934
2.455,-1.3608,0.4006,-0.8817,1.67
2.46,-1.016,0.3844,-0.8611,1.386
2.464,-0.7813,0.3335,-0.7559,1.137
2.471,-0.5907,0.2622,-0.6427,0.911
2.475,-0.4744,0.1248,-0.4639,0.675
2.479,-0.4326,-0.0862,-0.2935,0.53
2.484,-0.4068,-0.3669,-0.2291,0.594
2.489,-0.1437,-0.6868,-0.2296,0.738
2.493,0.0464,-0.9033,-0.132,0.914
2.498,0.0638,-1.0336,0.2144,1.058
2.503,-0.0665,-1.2054,0.6878,1.389
2.509,-0.1634,-1.3553,0.9586,1.668
2.513,-0.2031,-1.453,0.9653,1.756
2.518,-0.2667,-1.4343,0.7944,1.661
2.522,-0.2802,-1.3108,0.637,1.484
2.528,-0.2789,-1.1658,0.3566,1.251
2.533,-0.3126,-1.0126,0.2157,1.082
2.537,-0.3264,-0.8672,0.1373,0.937
2.543,-0.298,-0.7288,-0.0296,0.788
2.548,-0.3232,-0.5609,-0.094,0.654
2.553,-0.4311,-0.332,0.0033,0.544
2.556,-0.4956,-0.1302,0.0971,0.522
2.562,-0.4357,0.0038,0.0414,0.438
2.567,-0.3783,0.0562,-0.03,0.384
2.572,-0.4484,0.044,-0.0861,0.459
2.577,-0.6216,-0.0064,-0.1795,0.647
2.582,-0.8783,-0.0452,-0.1666,0.895
2.587,-1.1443,-0.0869,-0.0857,1.151
2.592,-1.3059,-0.2039,-0.0154,1.322
2.597,-1.3284,-0.3368,-0.0418,1.371
2.603,-1.21,-0.4548,-0.0284,1.293
2.606,-0.9497,-0.5418,-0.0801,1.096
2.613,-0.5598,-0.526,-0.2585,0.81
2.615,-0.2938,-0.3983,-0.3024,0.58
2.623,-0.1724,-0.247,-0.0901,0.314
2.626,-0.0599,-0.1466,0.1079,0.192
2.631,0.0601,-0.1205,0.1553,0.206
2.636,0.0868,-0.1043,0.1216,0.182
2.641,-0.0136,-0.0909,0.1575,0.182
2.644,-0.127,-0.0184,0.0931,0.159
2.65,-0.0813,0.0416,-0.0381,0.099
2.656,0.0335,0.0417,-0.0304,0.062
2.66,0.0936,0.0607,0.0491,0.122
2.664,0.1038,0.1179,0.0355,0.161
2.669,0.0999,0.1628,0.1033,0.217
2.674,0.0244,0.1766,0.1855,0.257
2.679,-0.0392,0.1445,0.2296,0.274
2.684,-0.0483,0.0929,0.2235,0.247
2.689,-0.0985,-0.0071,0.1843,0.209
2.693,-0.1323,-0.0835,0.1357,0.207
2.699,-0.1429,-0.1915,0.0802,0.252
2.704,-0.0587,-0.2832,0.0368,0.292
2.708,0.073,-0.3062,-0.0946,0.329
2.713,0.2487,-0.2843,-0.2469,0.451
2.718,0.3355,-0.1957,-0.1787,0.428
2.722,0.3072,-0.1265,-0.0337,0.334
2.727,0.3113,-0.1127,0.0828,0.341
2.732,0.3757,-0.14,0.0729,0.408
2.737,0.3907,-0.1964,0.0298,0.438
2.742,0.3374,-0.2508,0.0684,0.426
2.749,0.2392,-0.3441,0.1193,0.436
2.754,0.1244,-0.3882,0.1299,0.428
2.757,0.0524,-0.4262,0.1267,0.448
2.763,0.0304,-0.4703,0.1383,0.491
2.768,0.0201,-0.468,0.0548,0.472
2.773,0.0436,-0.4025,-0.0589,0.409
2.776,0.0634,-0.3358,-0.0931,0.354
