time,ax,ay,az,aT
18.637,0.3126,-0.3933,-0.3378,0.605
18.637,0.2746,-0.4477,-0.2934,0.602
18.637,-0.0356,-0.4208,-0.3159,0.527
18.637,-1.242,-0.2313,-0.4271,1.334
18.637,-1.6547,-0.1352,0.1667,1.669
18.637,-1.3822,-0.2948,0.3682,1.46
18.637,-1.4696,-0.3466,0.1183,1.515
18.638,-1.4599,-0.1521,0.0412,1.468
18.638,-1.3172,-0.0223,-0.0067,1.317
18.638,-0.8934,-0.2582,-0.1431,0.941
18.638,-0.4537,-0.4006,-0.129,0.619
18.638,0.0855,-0.5189,-0.2244,0.572
18.638,0.1176,-0.4841,-0.5681,0.756
18.638,-0.025,-0.2653,-0.6104,0.666
18.638,-0.0315,-0.1902,-0.55,0.583
18.639,-0.1788,-0.1199,-0.4467,0.496
18.639,-0.259,-0.0401,-0.3056,0.403
18.639,-0.2434,0.0229,-0.3011,0.388
18.639,-0.125,0.0643,-0.2681,0.303
18.639,-0.3507,0.1224,-0.3455,0.507
18.639,-0.6267,0.2211,-0.2607,0.714
18.639,-0.6544,0.1932,-0.1403,0.697
18.639,-0.6536,0.1294,-0.0871,0.672
18.639,-0.7418,0.1471,-0.1344,0.768
18.64,-0.7951,0.1912,-0.1338,0.829
18.64,-0.6052,0.1301,-0.1045,0.628
18.64,-0.4231,0.0524,-0.1084,0.44
18.64,0.0194,-0.0873,-0.0833,0.122
18.64,0.4501,-0.1505,-0.192,0.512
18.64,0.8623,-0.1587,-0.2552,0.913
18.64,1.3068,-0.1863,-0.2704,1.347
18.64,1.7865,-0.2141,-0.2784,1.821
18.64,1.9527,-0.211,-0.3844,2.001
18.64,1.5878,-0.0672,-0.4908,1.663
18.641,1.0839,0.1121,-0.4423,1.176
18.641,0.7706,0.1716,-0.2821,0.838
18.641,0.669,0.1449,-0.1844,0.709
18.641,0.3887,0.1994,-0.1778,0.472
18.641,0.1779,0.2945,-0.1354,0.37
18.641,0.1701,0.3059,-0.0334,0.352
18.641,0.2048,0.2959,0.0159,0.36
18.641,0.2223,0.3003,0.0195,0.374
18.641,0.2823,0.2904,0.0037,0.405
18.642,0.3396,0.2638,0.0118,0.43
18.642,0.3944,0.2468,-0.0114,0.465
18.642,0.3584,0.2347,-0.0587,0.432
18.642,0.2221,0.256,-0.087,0.35
18.642,0.0572,0.2558,-0.0941,0.278
18.642,-0.0383,0.2079,-0.0418,0.215
18.642,-0.1337,0.1433,0.0031,0.196
18.642,-0.2243,0.086,0.0789,0.253
18.642,-0.1954,-0.0477,0.1476,0.249
18.642,-0.0635,-0.1885,0.1543,0.252
18.643,0.0735,-0.3005,0.1327,0.337
18.643,0.1556,-0.4028,0.0539,0.435
18.643,0.2931,-0.4621,0.0161,0.547
18.643,0.3616,-0.4831,-0.0097,0.604
18.643,0.3802,-0.4468,-0.0113,0.587
18.643,0.2961,-0.3843,-0.0438,0.487
18.643,0.1429,-0.2908,-0.0261,0.325
18.643,-0.0342,-0.2165,0.0131,0.22
18.643,-0.245,-0.1375,0.0428,0.284
18.643,-0.4535,-0.0466,0.082,0.463
18.644,-0.6388,-0.0154,0.1378,0.654
18.644,-0.8052,0.097,0.1769,0.83
18.644,-0.9046,0.3479,0.1634,0.983
18.644,-0.6721,0.0394,0.1759,0.696
18.644,-0.3256,-0.2185,0.3249,0.509
18.644,-0.1331,-0.328,0.35,0.498
18.644,-0.0297,-0.3369,0.1582,0.373
18.644,0.1142,-0.2334,0.0289,0.261
18.644,0.2584,-0.1446,0.0026,0.296
18.645,0.4581,-0.0845,-0.031,0.467
18.645,0.6587,-0.1107,-0.0386,0.669
18.645,0.803,-0.1442,-0.0606,0.818
18.645,0.6014,-0.0224,-0.0493,0.604
18.645,0.2213,0.159,-0.0096,0.273
18.645,0.0021,0.1919,0.1065,0.22
18.645,-0.1258,0.2057,0.1889,0.306
18.645,-0.3874,0.2338,0.221,0.504
18.645,-0.4889,0.2165,0.2697,0.599
18.645,-0.4925,0.1729,0.309,0.607
18.646,-0.5062,0.0912,0.3341,0.613
18.646,-0.4463,0.0049,0.3402,0.561
18.646,-0.2361,-0.0646,0.2774,0.37
18.646,0.0884,-0.1364,0.2531,0.301
18.646,0.5926,-0.3205,0.1478,0.69
18.646,-0.6596,-0.1675,-0.4336,0.807
18.646,0.2142,-0.1007,0.5414,0.591
18.646,-0.0195,-0.3661,-0.1222,0.386
18.646,-0.3569,-0.2057,0.011,0.412
18.647,-0.236,-0.1936,0.1228,0.329
18.647,-0.1326,-0.2627,0.1033,0.312
18.647,0.0615,-0.2504,0.1104,0.28
18.647,-0.0457,-0.1354,0.0193,0.144
18.647,-0.454,0.0344,-0.0027,0.455
18.647,-0.5514,0.0918,0.1136,0.57
18.647,-0.2782,-0.0158,0.2058,0.346
18.647,0.1024,-0.1472,0.2244,0.287
18.647,0.4473,-0.183,0.1764,0.514
18.647,0.7542,-0.2021,0.1409,0.793
18.648,0.9806,-0.2261,0.0578,1.008
18.648,1.1345,-0.2167,-0.0652,1.157
18.648,-15.4336,3.1451,-4.8707,16.487
18.648,-13.2099,4.4143,2.5783,14.165
18.648,-2.8594,-1.2203,4.1578,5.192
18.648,1.5734,-4.022,2.7352,5.112
18.649,2.5889,-3.2263,-0.0782,4.137
18.649,0.416,-0.3591,-1.5312,1.627
18.649,-0.5866,0.6173,-2.0932,2.26
18.649,1.2611,-0.4987,-1.9566,2.381
18.649,4.266,-1.497,-1.2127,4.681
18.649,2.8468,-1.1466,-0.2857,3.082
18.65,2.4702,-0.6183,0.2226,2.556
18.65,12.1678,-3.0805,3.5957,13.057
18.65,17.7513,-4.5344,-0.9828,18.348
18.65,-11.0532,2.3983,-8.8215,14.344
18.65,-0.8076,5.3243,7.3856,9.14
18.651,5.0768,-1.9582,-4.2688,6.916
18.651,-2.2492,-0.1881,3.745,4.373
18.651,-0.8467,2.4741,1.6,3.066
18.651,5.3273,0.3556,2.3756,5.844
18.651,-6.346,2.6619,-4.5515,8.251
18.651,6.1753,2.7965,5.1637,8.522
18.652,4.8508,0.9328,-2.6538,5.607
18.652,0.6538,1.4191,-1.0371,1.875
18.652,1.7316,1.3704,0.9889,2.42
18.652,0.8262,0.519,0.4226,1.063
18.652,-0.2216,0.5145,1.092,1.227
18.652,-1.177,1.0068,0.8692,1.776
18.652,-2.3204,1.0727,0.6014,2.626
18.653,-3.1079,0.749,0.4938,3.235
18.653,-3.3872,0.2608,0.1443,3.4
18.653,-3.172,-0.301,-0.0478,3.187
18.653,-2.0457,-0.7525,-0.2405,2.193
18.653,-3.0023,-0.7613,-0.2017,3.104
18.653,-3.424,-1.0017,0.0169,3.568
18.654,-3.4714,-1.2967,0.0425,3.706
18.654,-3.0707,-1.4455,0.0661,3.395
18.654,-2.617,-1.5246,0.0495,3.029
18.654,-12.3435,0.07,-5.6511,13.576
18.654,-1.4162,-0.4419,8.1238,8.258
18.655,4.4517,-4.4002,0.8908,6.322
18.655,-4.0346,-2.5819,-2.4749,5.392
18.655,-2.0583,-0.3874,0.0092,2.094
18.655,0.0247,-1.1828,-0.8688,1.468
18.655,-0.4936,-1.5066,-0.5525,1.679
18.655,-0.6423,-1.204,0.0391,1.365
18.655,-0.4479,-1.0383,0.1243,1.138
18.656,-0.5947,-0.7965,0.2563,1.027
18.656,-0.7914,-0.4188,0.1504,0.908
18.656,-0.6507,-0.1182,0.0621,0.664
18.656,-0.2397,0.0984,0.0366,0.262
18.656,0.2002,0.348,-0.0484,0.404
18.656,0.6264,0.5518,-0.0973,0.84
18.656,1.0103,0.7289,-0.1606,1.256
18.656,1.3787,0.8291,-0.2602,1.63
18.656,1.6864,0.9004,-0.3246,1.939
18.657,1.8595,0.9857,-0.3732,2.137
18.657,1.9531,1.0349,-0.4038,2.247
18.657,1.9192,1.0839,-0.3542,2.232
18.657,1.8392,1.1423,-0.3297,2.19
18.657,1.7201,1.1478,-0.2656,2.085
18.657,1.5713,1.1653,-0.1836,1.965
18.657,1.376,1.142,-0.105,1.791
18.657,1.1653,1.0637,-0.0226,1.578
18.658,0.9675,0.9591,0.0735,1.364
18.658,0.7896,0.8188,0.1378,1.146
18.658,0.5763,0.6619,0.0774,0.881
18.658,0.3013,0.5722,0.0739,0.651
18.658,0.1577,0.4444,0.051,0.474
18.658,-0.0053,0.2715,-0.0175,0.272
18.658,-0.2332,0.1276,-0.0696,0.275
18.658,-0.4214,0.0175,-0.1123,0.436
18.658,-0.4767,-0.1018,-0.1168,0.501
18.658,-0.4852,-0.2305,-0.1808,0.567
18.659,-0.428,-0.3277,-0.2637,0.6
18.659,-0.3837,-0.3888,-0.3464,0.647
18.659,-0.4383,-0.3829,-0.3835,0.697
18.659,-0.5938,-0.4319,-0.2673,0.781
18.659,-0.7331,-0.4831,-0.0505,0.879
18.659,-0.9254,-0.57,0.1499,1.097
18.659,-1.1758,-0.6114,0.284,1.355
18.659,-1.3814,-0.5476,0.3545,1.528
18.659,-1.4254,-0.4574,0.2919,1.525
18.66,-1.3793,-0.3123,0.1776,1.425
18.66,-1.2263,-0.1818,0.0616,1.241
18.66,-1.0929,-0.1254,-0.0517,1.101
18.66,-1.0249,-0.0786,-0.1194,1.035
18.66,-0.9361,-0.0341,-0.1102,0.943
18.66,-0.8363,-0.0158,-0.1295,0.846
18.66,-0.7951,-0.0023,-0.1509,0.809
18.66,-0.7045,0.0425,-0.1767,0.728
18.661,-0.2125,-0.0204,-0.1973,0.291
18.661,-0.3748,0.0888,-0.4,0.555
18.661,-0.5415,0.2623,-0.2777,0.663
18.661,-0.3177,0.187,-0.084,0.378
18.661,-0.2844,0.083,-0.0413,0.299
18.661,-0.3741,0.0056,-0.008,0.374
18.661,-0.4772,-0.0073,0.0084,0.477
18.661,-0.236,0.5626,0.1875,0.638
18.661,0.2289,0.2496,0.1771,0.382
18.661,-0.6526,-0.3806,-0.721,1.044
18.662,-0.4081,-0.6085,-0.2842,0.786
18.662,-0.0667,-0.413,0.1646,0.45
18.662,0.2575,-0.3158,0.2072,0.457
18.662,0.4452,-0.2665,0.0015,0.519
18.662,0.6333,-0.16,-0.1658,0.674
18.662,0.748,-0.1183,-0.2976,0.814
18.662,0.8542,-0.0075,-0.3246,0.914
18.663,0.8923,0.0456,-0.2825,0.937
18.663,0.9364,0.0698,-0.2527,0.972
18.663,1.0032,0.0747,-0.2016,1.026
18.663,0.9776,0.1344,-0.2321,1.014
18.663,0.8978,0.127,-0.2221,0.934
18.663,0.7614,0.1912,-0.1885,0.807
18.663,0.6258,0.241,-0.1792,0.694
18.663,0.5242,0.3002,-0.1653,0.626
18.663,0.4564,0.3473,-0.1374,0.59
18.664,0.4033,0.3537,-0.05,0.539
18.664,0.4896,0.403,0.066,0.638
18.664,0.4733,0.3997,0.0767,0.624
18.664,0.2154,0.2267,-0.0658,0.32
18.664,0.228,0.0993,0.0287,0.25
18.664,0.2023,0.1393,0.1592,0.293
18.664,0.0572,0.1244,0.1726,0.22
18.664,-0.0686,0.0998,0.1002,0.157
18.664,-0.1106,0.0872,0.0473,0.149
18.665,-0.1453,0.0602,-0.0196,0.158
18.665,-0.2182,0.0357,-0.0791,0.235
18.665,-0.241,-0.039,-0.0451,0.248
18.665,-0.276,-0.1566,-0.0204,0.318
18.665,-0.2659,-0.2501,0.0143,0.365
18.665,-0.1701,-0.2981,0.1477,0.374
18.665,0.0283,-0.2648,0.2171,0.344
18.665,0.0904,-0.062,0.1937,0.223
18.665,-0.2973,-0.1222,-0.0544,0.326
18.666,-0.4341,-0.3281,-0.099,0.553
18.666,-0.5422,-0.4046,-0.1267,0.688
18.666,-0.5144,-0.4308,-0.0967,0.678
18.666,-0.5492,-0.4067,-0.1886,0.709
18.666,-0.5704,-0.404,-0.2421,0.74
18.666,-0.5132,-0.3511,-0.2263,0.662
18.666,-0.3294,-0.3293,-0.1222,0.481
18.666,-0.2317,-0.2908,-0.0065,0.372
18.666,-0.208,-0.1974,0.0372,0.289
18.666,-0.1885,-0.1567,0.083,0.259
18.667,-0.2205,-0.1593,0.1069,0.292
18.667,-0.3302,-0.0234,0.1327,0.357
18.667,-0.4199,0.1553,0.1054,0.46
18.667,-0.4975,0.2477,0.0325,0.557
18.667,-0.542,0.3138,-0.0141,0.626
18.667,-0.5514,0.3106,0.0802,0.638
18.667,-0.8563,0.3435,0.1863,0.941
18.667,-0.8975,0.2334,0.0437,0.928
18.667,-0.7081,0.0877,-0.0726,0.717
18.668,-0.2037,0.0307,0.0408,0.21
18.668,0.0139,0.0286,-0.0376,0.049
18.668,0.1221,0.0527,-0.0902,0.161
18.668,0.125,0.1056,-0.1458,0.219
18.668,0.2044,0.187,-0.0701,0.286
18.668,0.0733,0.2374,-0.1141,0.273
18.668,0.0139,0.1395,-0.113,0.18
18.668,0.0096,0.0465,-0.093,0.104
18.668,-0.0808,0.0397,-0.0637,0.11
18.668,-0.09,-0.0195,-0.0157,0.093
18.669,0.0127,-0.1336,0.0369,0.139
18.669,0.0814,-0.1567,0.0798,0.194
18.669,0.0255,-0.2227,0.032,0.226
18.669,0.0343,-0.2648,-0.0061,0.267
18.669,0.0072,-0.2327,0.0206,0.234
18.669,-0.0054,-0.196,0.0521,0.203
18.669,-0.0177,-0.1688,0.0908,0.193
18.669,-0.0224,-0.1561,0.0912,0.182
18.669,-0.0221,-0.122,0.1227,0.174
18.669,0.0718,-0.1071,0.159,0.205
18.67,0.1709,-0.1138,0.1834,0.275
18.67,0.2725,-0.1397,0.1958,0.364
18.67,0.3913,-0.1465,0.1917,0.46
18.67,0.4723,-0.108,0.1877,0.52
18.67,0.5969,-0.1342,0.2099,0.647
18.67,0.5642,-0.1246,0.1555,0.598
18.67,0.6065,-0.1008,0.1751,0.639
18.67,0.6996,-0.1464,0.1778,0.737
18.67,0.5663,-0.0845,0.1827,0.601
18.671,0.5459,-0.0395,0.1923,0.58
18.671,0.4472,0.0125,0.1872,0.485
18.671,-0.7606,0.2917,-0.4283,0.92
18.671,-0.889,0.5135,0.6538,1.217
18.671,0.4219,-0.1899,0.4659,0.657
18.671,-1.5461,0.2357,-0.2023,1.577
18.671,-0.0239,0.1208,0.8808,0.889
18.671,0.7018,-0.3335,0.2374,0.812
18.671,-0.6338,0.2453,-0.2504,0.724
18.671,-0.0356,0.3671,0.3569,0.513
18.672,0.1063,0.0417,-0.1144,0.162
18.672,0.6649,-0.035,0.3302,0.743
18.672,0.5335,-0.0878,0.0928,0.549
18.672,0.159,0.0912,0.1301,0.225
18.672,-0.3854,0.1937,0.0882,0.44
18.672,-0.3467,0.1408,0.2565,0.454
18.672,-1.0165,0.265,0.2647,1.083
18.672,0.028,-0.0914,0.5796,0.587
18.672,0.2116,-0.2492,0.2877,0.435
18.673,-0.1097,0.002,0.1181,0.161
18.673,-0.1327,0.0259,0.0349,0.14
18.673,0.0255,-0.0792,0.0262,0.087
18.673,0.1121,-0.1508,0.0774,0.203
18.673,0.0604,-0.165,0.1263,0.216
18.673,0.0114,-0.1887,0.1991,0.275
18.673,0.0031,-0.2292,0.1905,0.298
18.673,0.2006,-0.2649,0.2371,0.408
18.673,0.556,-0.3557,0.2551,0.708
18.674,0.7566,-0.3126,0.1633,0.835
18.674,0.8459,-0.2339,0.1168,0.885
18.674,0.3832,-0.0454,-0.0328,0.387
18.674,-0.0028,0.0115,-0.0227,0.026
18.674,-0.0754,-0.1156,0.1092,0.176
18.674,-0.277,-0.0895,0.1764,0.34
18.674,-0.5218,-0.0061,0.2602,0.583
18.674,-0.7457,0.1299,0.2795,0.807
18.674,-0.8653,0.187,0.2824,0.929
18.675,-0.3308,0.0315,0.3741,0.5
18.675,-0.0815,-0.057,0.2149,0.237
18.675,-0.0885,-0.0162,0.0537,0.105
18.675,0.1889,0.0078,0.1101,0.219
18.675,0.3064,-0.028,0.0082,0.308
18.675,-4.0764,1.0122,-1.425,4.435
18.675,-0.9973,0.7134,1.9686,2.319
18.675,4.3058,-2.158,0.9277,4.905
18.676,1.12,-0.7891,-0.6627,1.522
18.676,-2.89,1.2266,-1.8104,3.624
18.676,-4.0979,2.02,0.0772,4.569
18.676,2.3557,-0.7584,2.258,3.35
18.676,-0.5334,-1.3167,-1.2592,1.898
18.676,-1.2421,0.3153,0.896,1.564
18.676,0.8571,-0.6742,-0.0893,1.094
18.677,-0.5169,-0.0516,-0.1417,0.538
18.677,-1.202,0.5493,0.2673,1.348
18.677,2.8954,-0.8778,1.5434,3.396
18.677,2.1551,-1.2621,-0.9173,2.661
18.677,1.9546,-0.0019,-0.0639,1.956
18.677,3.1245,-0.0458,1.0662,3.302
18.677,5.9527,-1.4078,-0.156,6.119
18.678,2.8277,-0.441,-1.0685,3.055
18.678,-0.215,0.8284,-0.5506,1.018
18.678,1.0471,0.3756,0.7363,1.334
18.678,0.2804,-0.0171,0.1742,0.331
18.678,-1.0982,0.6521,0.3914,1.336
18.678,-2.1277,1.2852,0.4669,2.529
18.678,-3.0289,1.3972,0.4514,3.366
18.678,-6.9589,1.9737,-0.528,7.253
18.679,-4.0392,1.1022,1.4749,4.439
18.679,-6.607,0.8898,0.6314,6.697
18.679,-4.3534,0.4849,1.6312,4.674
18.679,-1.7266,-0.5816,1.1937,2.178
18.679,-0.6762,-0.6072,1.0286,1.373
18.679,-1.1932,-0.1713,-0.7376,1.413
18.68,0.4681,-0.0942,0.4838,0.68
18.68,0.065,-0.4812,-1.5587,1.633
18.68,3.2061,-1.0763,0.2622,3.392
18.68,4.6488,-1.8728,-0.8665,5.086
18.68,6.6862,-1.6463,1.4328,7.033
18.68,0.5504,-0.8568,-2.8849,3.059
18.68,-0.2764,0.5773,0.1498,0.657
18.681,0.852,-0.5908,0.7378,1.273
18.681,1.7294,-1.9668,-1.0164,2.809
18.681,-0.1982,-0.3416,0.632,0.745
18.681,2.004,-0.4963,1.5628,2.589
18.681,1.2445,-0.5768,0.1971,1.386
18.681,0.8537,0.0602,-0.1485,0.869
18.681,0.1452,0.4984,-0.3555,0.629
18.681,0.5572,0.3771,0.0325,0.674
18.682,0.0334,0.2822,-0.2079,0.352
18.682,-8.2323,1.8326,-2.2157,8.72
18.682,-3.5343,1.659,3.0075,4.928
18.682,-0.3652,-0.5387,2.3775,2.465
18.682,4.9199,-1.6087,1.866,5.502
18.682,-1.3354,0.8264,-2.2293,2.727
18.682,-1.0354,2.3897,0.1444,2.608
18.683,1.8752,0.679,0.1763,2.002
18.683,1.921,-0.3754,-0.2878,1.978
18.683,0.9313,0.0098,-0.2495,0.964
18.683,0.1624,0.4494,-0.1078,0.49
18.683,-0.1957,0.5298,0.0262,0.565
18.683,-0.7086,0.5408,-0.0816,0.895
18.683,-1.2792,0.4875,-0.2372,1.389
18.683,-1.7649,0.432,-0.2085,1.829
18.683,-2.0201,0.3124,-0.0981,2.046
18.684,-2.0403,0.1094,0.039,2.044
18.684,-1.9452,-0.1242,0.1024,1.952
18.684,-1.828,-0.3573,0.0876,1.865
18.684,-1.629,-0.5373,0.114,1.719
18.684,-1.3482,-0.6645,0.1317,1.509
18.684,-1.0427,-0.8176,0.0686,1.327
18.684,-0.9202,-0.8701,-0.0705,1.268
18.685,-0.8726,-0.8531,-0.0967,1.224
18.685,-0.816,-0.8504,-0.0867,1.182
18.685,-0.6856,-0.8765,-0.0476,1.114
18.685,-0.5936,-0.8451,-0.1063,1.038
18.685,-0.4655,-0.7589,-0.1358,0.901
18.685,-0.3253,-0.6561,-0.1462,0.747
18.685,-0.2614,-0.501,-0.2066,0.602
18.685,-0.1637,-0.3556,-0.1976,0.439
18.685,-0.0156,-0.2439,-0.1671,0.296
18.686,0.0993,-0.1563,-0.1749,0.255
18.686,0.2096,-0.0449,-0.1781,0.279
18.686,0.3897,0.1044,-0.1072,0.417
18.686,0.5679,0.1986,-0.0818,0.607
18.686,0.6103,0.3044,-0.1113,0.691
18.686,0.7106,0.391,-0.0812,0.815
18.686,0.8069,0.4677,-0.0847,0.936
18.687,0.9684,0.5347,-0.074,1.109
18.687,1.0852,0.5967,-0.0635,1.24
18.687,1.2007,0.656,-0.0963,1.372
18.687,1.2933,0.6769,-0.0792,1.462
18.687,1.3391,0.669,-0.1172,1.502
18.687,1.3549,0.6131,-0.1556,1.495
18.687,1.2908,0.581,-0.1824,1.427
18.687,1.1875,0.5201,-0.1784,1.309
18.687,1.0541,0.4711,-0.1533,1.165
18.687,0.91,0.4196,-0.0948,1.007
18.688,0.7617,0.3179,-0.0484,0.827
18.688,0.6046,0.2068,-0.0044,0.639
18.688,0.448,0.0837,0.0111,0.456
18.688,0.2987,-0.001,0.0243,0.3
18.688,0.2067,-0.0807,0.0211,0.223
18.688,0.0907,-0.1556,-0.0369,0.184
18.688,-0.0737,-0.1968,-0.1521,0.259
18.688,-0.265,-0.214,-0.1953,0.393
18.688,-0.3015,-0.2501,-0.1497,0.419
18.689,-0.3004,-0.3029,-0.1638,0.457
18.689,-0.3092,-0.3292,-0.185,0.488
18.689,-0.3256,-0.3172,-0.1275,0.472
18.689,-0.3068,-0.3433,-0.0317,0.462
18.689,-0.2148,-0.398,0.0189,0.453
18.689,-0.0781,-0.4263,0.0626,0.438
18.689,-0.09,-0.3709,0.0372,0.383
18.689,-0.2002,-0.3107,-0.012,0.37
18.689,-0.325,-0.1789,0.0104,0.371
18.689,-0.2827,-0.1547,0.0925,0.335
18.69,-0.1999,-0.1377,0.0742,0.254
18.69,-0.0933,-0.1231,0.0583,0.165
18.69,-0.0491,-0.0894,0.0521,0.114
18.69,-0.0124,-0.0365,0.0409,0.056
18.69,0.0335,-0.01,0.0895,0.096
18.69,0.0717,-0.0217,0.119,0.141
18.69,0.1118,-0.0237,0.1294,0.173
18.69,0.1398,0.0197,0.1326,0.194
18.69,0.1654,0.0511,0.0999,0.2
18.69,0.2126,0.0514,0.0957,0.239
18.691,0.2573,0.0708,0.0865,0.281
18.691,0.2543,0.1118,0.0294,0.279
18.691,0.28,0.1216,0.0151,0.306
18.691,0.2964,0.1314,0.0103,0.324
18.691,0.2462,0.1148,-0.0042,0.272
18.691,0.2346,0.0839,0.0047,0.249
18.691,0.2449,0.0482,0.0684,0.259
18.691,0.2174,0.003,0.0745,0.23
18.691,0.1997,-0.0183,0.0398,0.204
18.691,0.1728,-0.042,0.0552,0.186
18.692,0.1368,-0.0776,0.0393,0.162
18.692,0.1106,-0.1324,0.0642,0.184
18.692,0.0749,-0.1489,0.1034,0.196
18.692,0.0466,-0.1797,0.1451,0.236
18.692,0.0181,-0.177,0.1056,0.207
18.692,-0.0225,-0.1671,0.0805,0.187
18.692,-0.0586,-0.1524,0.053,0.172
18.692,-0.0878,-0.1592,0.0589,0.191
18.692,-0.0815,-0.1587,0.0647,0.19
18.692,-0.0994,-0.1701,0.0875,0.216
18.693,-0.1342,-0.1457,0.1224,0.233
18.693,-0.1381,-0.1333,0.1431,0.239
18.693,-0.1613,-0.1041,0.1593,0.249
18.693,-0.149,-0.0845,0.1302,0.215
18.693,-0.0721,-0.0649,0.1227,0.156
18.693,0.0048,-0.0573,0.0817,0.1
18.693,0.0554,-0.0617,0.0574,0.101
18.693,0.099,-0.0517,0.0428,0.12
18.693,0.083,-0.0179,0.014,0.086
18.693,0.108,0.0014,-0.0269,0.111
18.694,0.1139,-0.0031,-0.0154,0.115
18.694,0.0953,-0.0314,-0.0015,0.1
18.694,0.0578,-0.0238,0.0002,0.063
18.694,0.011,-0.028,0.0137,0.033
18.694,0.012,-0.0441,0.0127,0.047
18.694,-0.0322,-0.0221,0.0283,0.048
18.694,-0.0118,-0.0501,0.0317,0.06
18.694,-0.0461,-0.0517,0.0208,0.072
18.695,-0.0659,-0.0201,0.0383,0.079
18.695,-0.0948,-0.0173,0.0296,0.101
18.695,-0.114,-0.0026,0.0304,0.118
18.695,-0.0903,-0.0118,0.005,0.091
18.695,-0.0856,-0.0043,-0.0059,0.086
18.695,-0.0762,-0.0158,-0.0215,0.081
18.695,-0.0835,-0.0249,-0.0228,0.09
18.695,-0.0763,-0.0221,-0.0145,0.081
18.695,-0.0834,-0.0264,0.0031,0.088
18.695,-0.0784,-0.0378,-0.0029,0.087
18.696,-0.0876,-0.0563,0.0078,0.104
18.696,-0.1037,-0.0557,-0.003,0.118
18.696,-0.1221,-0.0716,-0.0233,0.143
18.696,-0.1308,-0.0803,-0.0413,0.159
18.696,-0.1182,-0.0889,-0.0402,0.153
18.696,-0.1342,-0.1093,-0.0179,0.174
18.696,-0.1217,-0.1176,0.028,0.172
18.696,-0.1213,-0.1496,0.0714,0.205
18.696,-0.1687,-0.1694,0.1028,0.26
18.696,-0.1539,-0.1084,0.1057,0.216
18.697,-0.1511,-0.0314,0.116,0.193
18.697,-0.134,-0.0286,0.0359,0.142
18.697,-0.0814,0.0193,0.0395,0.093
18.697,-0.0554,0.1025,0.0098,0.117
18.697,-0.0534,0.1374,-0.0552,0.157
18.697,-0.049,0.127,-0.0462,0.144
18.697,-0.0234,0.1215,-0.0468,0.132
18.697,0.002,0.0899,-0.0451,0.101
18.697,-0.0297,0.0727,-0.0481,0.092
18.698,-0.0327,0.0652,-0.0701,0.101
18.698,-0.038,0.0507,-0.035,0.072
18.698,-0.0338,0.0245,-0.0334,0.053
18.698,-0.0203,-0.0039,-0.0342,0.04
18.698,-0.0425,-0.0464,-0.0278,0.069
18.698,-0.048,-0.0552,-0.0119,0.074
18.698,-0.0465,-0.0259,0.0277,0.06
18.698,-0.0428,-0.0064,0.0314,0.053
18.698,-0.0486,0.0011,0.0447,0.066
18.698,-0.0235,0.0227,0.053,0.062
18.699,-0.0058,0.0252,0.04,0.048
18.699,-0.0001,0.0728,0.0532,0.09
18.699,0.0174,0.127,0.0616,0.142
18.699,0.0633,0.1643,0.0436,0.181
18.699,0.0828,0.1608,0.002,0.181
18.699,0.0618,0.1717,-0.0274,0.185
18.699,0.0695,0.1634,-0.0424,0.183
18.699,0.1342,0.16,-0.0169,0.21
18.699,0.1679,0.1565,0.0086,0.23
18.699,0.0997,0.1198,-0.0113,0.156
18.7,0.0585,0.0619,-0.0786,0.116
18.7,0.0393,0.0211,-0.0719,0.085
18.7,0.0609,0.021,-0.0675,0.093
18.7,0.0636,-0.0054,-0.0631,0.09
18.7,0.0593,-0.0504,-0.0445,0.09
18.7,0.0077,-0.0999,-0.007,0.1
18.7,-0.0578,-0.149,0.0137,0.16
18.7,-0.118,-0.155,0.039,0.199
18.7,-0.1495,-0.1395,0.0026,0.205
18.7,-0.1857,-0.136,-0.0001,0.23
18.701,-0.2169,-0.1112,-0.0691,0.253
18.701,-0.2314,-0.0937,-0.0996,0.269
18.701,-0.2339,-0.0764,-0.1084,0.269
18.701,-0.227,-0.0639,-0.0935,0.254
18.701,-0.2013,-0.0372,-0.0953,0.226
18.701,-0.1664,-0.0274,-0.0568,0.178
18.701,-0.1224,-0.0366,0.0171,0.129
18.701,-0.1121,-0.0529,0.0405,0.13
18.701,-0.1069,-0.0286,0.078,0.135
18.701,-0.0709,-0.0283,0.0869,0.116
18.702,-0.0259,0.0123,0.0817,0.087
18.702,-0.0025,0.0408,0.0812,0.091
18.702,0.0421,0.0927,0.0736,0.126
18.702,0.046,0.1015,0.0352,0.117
18.702,0.0712,0.1458,0.0256,0.164
18.702,0.0797,0.1423,0.0255,0.165
18.702,0.0976,0.1672,0.0396,0.198
18.702,0.1154,0.1517,0.0416,0.195
18.702,0.1616,0.1243,0.02,0.205
18.702,0.1577,0.1542,0.027,0.222
18.703,0.1445,0.1221,0.0029,0.189
18.703,0.1457,0.057,-0.0021,0.156
18.703,0.154,0.0423,0.0451,0.166
18.703,0.1291,0.004,0.0326,0.133
18.703,0.1542,-0.0245,0.0464,0.163
18.703,0.1199,-0.0504,0.0576,0.142
18.703,0.0597,-0.0571,0.0521,0.098
18.703,0.0214,-0.0637,0.0443,0.08
